customer_age_class,region,count_previous_cancellations_0_18,basket_months_since_contract_start_date,basket_days_until_contract_end,basket_months_until_contract_end,basket_package_price_disc,basket_product_category,basket_package_price_list,internet_package_price_disc,internet_product_name,internet_diff_churn_months,internet_days_until_initial_contract_end,internet_months_since_contract_start_date,flag_churn
25 - 29,HSN,3,63,81,18,88.32383476860072,SUPERWLAN MODE,25.244895584300163,7.958696276007638,2PLAY START,14,61,77,1
25 - 29,KBW,4,70,93,15,22.14217242499594,HZ TV,13.321506817528784,22.310320964994535,RED INTERNET & PHONE CABLE U,24,95,98,1
18 - 24,KBW,1,64,52,19,8.17477997140893,3PLAY,65.07510596418287,4.42077850165139,2PLAY PLUS,31,77,73,0
not available,KBW,3,42,3,9,89.72468644583508,DOCU,6.685481905130997,4.660991816629889,3PLAY TREUE MODEM,6,67,76,1
60 - 64,KBW,0,27,76,14,38.50166376503339,DIGITAL KABELANSCHLUSS,54.729540507838934,64.00602379290092,3PLAY SMART,17,95,0,0
30 - 34,KBW,0,18,99,18,42.837816028179944,HD RECEIVER,78.62117678139555,23.741723351600875,3PLAY PLUS HRZ,20,24,68,1
40 - 44,KBW,9,50,35,21,74.71242577749474,GIGATV CABLE,90.35514478433025,87.38890182988088,3PLAY PREMIUM MTA,24,98,76,0
45 - 49,HSN,1,38,42,7,22.589117925181135,DOCU,82.50612095291935,97.16695035963359,TELEFON HSI,22,87,36,0
40 - 44,KBW,6,31,86,1,69.72567053794786,DOCU,95.43076718072633,68.48216423791818,INTERNET PREMIUM,22,59,16,0
65 - 69,HSN,4,50,94,16,1.8892315667290216,2PLAY,13.752339364867105,43.699270224209044,TELEFON HSI,7,29,65,0
45 - 49,KBW,2,53,70,11,5.662664047369336,MMA ACTIVE,3.8340258163891305,11.933644220725803,2PLAY START,19,9,53,0
65 - 69,KBW,0,52,62,22,30.855537366993445,DIGITAL INTERNATIONAL,86.34625106633078,71.319312005408,HSI HZ BOX ONLY,19,93,3,1
70 - 74,KBW,5,93,57,6,87.48150918089392,SPORTS,74.48541218597845,10.445302535079648,2PLAY PREMIUM,18,6,76,1
25 - 29,HSN,1,65,45,0,41.2181277768113,SPORTS,69.93421289306289,30.787415945293027,2PLAY,16,57,15,0
35 - 39,HSN,1,43,72,19,66.06902274578196,1PLAY,32.25164552114952,36.60783322402937,HSI HZ BOX ONLY,21,95,17,0
40 - 44,HSN,9,42,57,15,37.83817835893698,GIGATV CABLE BOX,27.32575193793648,72.10304021557253,3PLAY FLY,31,98,78,0
75 - 79,KBW,2,36,16,16,31.388990469653532,ARENA,97.86826227117466,83.90951843232412,INTERNET,8,47,40,0
65 - 69,HSN,2,82,70,2,90.57937353462464,VF PREMIUM,15.166592859093731,42.39876779913509,HSI HZ BOX ONLY,12,29,82,1
55 - 59,HSN,6,25,10,22,91.64623917963237,KMV PREMIUM,40.73055157850807,81.04764025601028,VF CABLEMAX,6,96,37,0
50 - 54,NRW,5,62,76,2,16.764326351970627,1PLAY,80.02652237496827,88.16769734190379,GIGAZUHAUSE TREUE,31,13,67,0
30 - 34,NRW,6,64,71,0,55.969425346224554,EUROPA FLAT PLUS,72.75390190369579,61.004152993680016,INTERNET COMFORT,26,91,92,0
30 - 34,HSN,6,41,72,3,89.7502593010548,SD RECEIVER,64.1610355139918,88.30439387204716,VF CABLEMAX,10,28,80,0
18 - 24,NRW,7,91,61,11,20.40581059219746,DIGITAL INTERNATIONAL,80.14668969415284,35.87789435184071,TREUEPLUS BASIS,17,75,32,1
60 - 64,NRW,3,58,93,4,38.66927428200436,AVM POWERLINE 1260E,33.47508680917093,50.303719064458505,VF CABLEMAX FULL FLEX,24,41,38,0
under 18,KBW,2,89,70,19,70.91949230285614,VERSTAERKER,42.370274457889145,12.446529908995874,3PLAY HD BOX,23,35,24,1
45 - 49,NRW,1,34,7,6,52.11796703694631,HD RECEIVER,74.03200331318115,69.27074638269711,INTERNET START HZ TV,18,85,34,0
70 - 74,KBW,0,2,18,16,71.84783303241814,SUPERWLAN MODE,52.95027039332937,12.555116175064951,VF CABLEMAX,21,69,8,0
30 - 34,NRW,7,25,64,3,8.183603285956998,HD OPTION,81.78424770664417,88.16823371416446,EAZY FLEX,27,6,81,0
25 - 29,NRW,7,32,61,18,77.39071710904834,VTV INTERNATIONAL,91.29852915615885,12.125912732747345,3PLAY HD BOX + ALLSTARS,22,45,73,1
80 and over,HSN,0,59,43,20,56.57584642478813,INTERNATIONAL FLAT PLUS,49.38309515714086,5.953612248484763,GIGAZUHAUSE TREUE D,0,31,72,1
35 - 39,KBW,9,85,15,21,69.82120521525694,DOCU,19.97217264919596,35.18231017956494,3PLAY COMFORT,21,62,29,1
70 - 74,KBW,3,5,90,10,88.41120634367172,SKY WELT,30.85856564107552,0.7063286585328399,EAZY,17,84,12,0
30 - 34,NRW,9,41,52,11,11.60735051847258,KMV PREMIUM,26.335189056611142,68.18455157030921,3PLAY + HD BOX + PAY,26,2,90,0
under 18,NRW,0,97,8,12,18.17874205800215,GIGATV CABLE BOX,14.954741632755187,15.960936212395382,3PLAY + PAY,18,49,1,0
not available,HSN,7,66,18,14,95.62161447762082,BOOSTER STANDARD,87.25293877532161,20.800870176632568,GIGAZUHAUSE TREUE D,31,3,50,0
30 - 34,KBW,6,80,82,9,28.132850586762746,MMA ACTIVE,56.925021668309775,43.54234628512651,3PLAY TREUE GENRE,13,26,5,1
45 - 49,KBW,4,5,78,22,21.471573548207935,GIGATV CABLE,86.82213462602863,95.04843890460482,3PLAY TREUE HRZ,27,85,68,0
60 - 64,KBW,5,41,76,19,51.137264874013034,SUPERWLAN MODE,70.99430868932724,97.25938621734551,2PLAY JUMP,2,79,21,1
40 - 44,HSN,1,4,92,21,11.40746405662274,KMV PREMIUM,71.3292411988513,92.91141731516397,3PLAY PLUS HRZ,32,29,21,0
55 - 59,HSN,6,19,41,5,96.81748649716259,GIGA TV,71.1517917143475,31.817427154064593,GIGAZUHAUSE TREUE B,1,97,100,0
75 - 79,NRW,1,64,80,0,47.1888979647916,OTC INTERNET,44.808174140889136,36.53137065544711,128KBIT,7,3,99,1
75 - 79,NRW,2,56,54,4,81.82332666986893,AVM REPEATER 1750E,89.67204371117958,22.000516945722737,TELEFON HSI,16,34,25,0
60 - 64,HSN,9,87,98,17,90.73704266606723,SD RECEIVER,85.35777386484375,35.58177145945606,3PLAY START,7,15,47,0
80 and over,KBW,5,72,45,15,36.337538951829764,GIGATV CABLE BOX,74.26712455544643,85.164888136574,INTERNET START HZ TV,14,85,88,0
35 - 39,HSN,5,14,55,10,7.86465712328156,SPORTS,70.03215769399735,48.952870331862265,3PLAY PLUS,1,14,8,0
60 - 64,NRW,2,62,91,7,12.637664430455942,HD RECORDER,94.04287207741626,33.75681391829535,INTERNET COMFORT,14,13,100,1
60 - 64,KBW,9,54,24,13,57.827488968755816,SPORTS,42.26705600971824,62.181350458754956,3PLAY TREUE HRZ,13,58,98,1
50 - 54,HSN,0,36,64,14,69.73298931975471,ALLSTARS,10.427578781074331,24.021682684278456,3PLAY SMART HRZ,25,56,19,1
45 - 49,NRW,4,81,9,17,27.997491078895397,DIGITAL KABELANSCHLUSS,13.728529143992107,37.05176368615878,3PLAY JUMP,6,60,65,0
under 18,KBW,4,57,76,3,31.917146817290167,GIGATV CABLE,51.81826553350679,57.443796632653076,2PLAY START,15,36,37,0
65 - 69,NRW,3,21,98,19,4.334403436292611,EUROPA FLAT PLUS,83.26411617268117,36.76745035040304,128KBIT,20,74,16,0
35 - 39,NRW,9,74,85,15,84.62198915300458,TV START,16.611114638988234,68.75283685154766,3PLAY FLY,30,100,27,1
70 - 74,HSN,3,2,14,15,65.08074435922774,2PLAY,42.98461892489315,0.5391076936142603,3PLAY PLUS MTA,21,39,61,1
70 - 74,KBW,1,28,4,15,75.22412012789454,1PLAY,74.97573212942757,73.63074864347308,2PLAY COMFORT,30,18,92,1
70 - 74,KBW,2,31,9,15,44.740788487290395,VERSTAERKER,15.605806400378587,65.4889040831292,TELEFON HSI,9,91,5,1
25 - 29,HSN,2,33,21,15,97.2652507021613,EUROPA FLAT PLUS,68.41941516295445,37.20133063251356,INTERNET,26,27,81,0
55 - 59,HSN,3,71,19,22,53.11055341033698,DOCU,15.350996618630742,85.56012482336561,3PLAY PREMIUM MTA,23,70,55,1
35 - 39,HSN,7,97,87,18,35.463246992448525,SPORTS,91.46657564727288,99.01197001152445,VF RIP U-TREUE,31,13,77,0
65 - 69,NRW,5,68,27,13,59.42895095598444,SPORTS,95.21551184832462,82.7055704471884,3PLAY PREMIUM MTA,2,33,92,0
75 - 79,NRW,2,8,81,21,49.02966681927937,HD RECORDER,81.3064528150844,34.52726292992403,3PLAY,19,85,53,0
70 - 74,NRW,9,80,10,21,30.914301119327803,BOOSTER STANDARD,10.187838953721261,89.8547306995827,3PLAY PREMIUM MTA,31,52,28,1
50 - 54,HSN,0,83,30,16,31.440656712601957,SPORTS,1.286034712652906,17.472926699165125,2PLAY FLY,6,32,2,1
50 - 54,NRW,5,41,43,7,99.60752031718067,SKY WELT,87.71602973805048,89.0942588382559,128KBIT,12,47,73,0
65 - 69,KBW,9,90,32,0,73.26662489022935,2PLAY,0.2345595691791713,11.194769004713578,1PLAY,1,53,62,1
30 - 34,KBW,3,68,7,14,91.00911992646617,AVM REPEATER 1750E,16.451939954578854,73.97458835231404,EAZY FLEX,15,73,78,0
75 - 79,NRW,5,45,36,20,0.7378355411048587,SUPERWLAN MODE,58.06822495921827,81.18436887621023,3PLAY + HD BOX + PAY,1,90,42,0
not available,KBW,7,60,59,19,80.14609376836013,KMV PREMIUM,39.05823358871169,55.7377898662764,3PLAY + HD BOX + PAY,25,50,37,1
under 18,KBW,2,28,55,17,70.16763880545312,KIDS,77.51030450967862,10.679287145866013,3PLAY,8,76,48,1
under 18,NRW,4,10,78,2,16.676760114046175,AVM REPEATER 1750E,61.37672302109076,14.783572441034497,3PLAY,9,61,62,1
60 - 64,NRW,1,25,0,10,79.64219581249414,SERIES AND MOVIES,88.60532583826625,44.59823731360459,3PLAY PLUS HRZ,8,8,20,0
60 - 64,NRW,4,86,3,20,75.90767162269437,SPORTS,0.8945335395705634,94.36713454458658,VF RIP U-TREUE,10,87,61,1
45 - 49,HSN,5,81,91,18,74.75278088311842,BASISPREISANPASSUNG,62.63991950586883,7.567465943339602,3PLAY PLUS HRZ,22,40,57,0
55 - 59,KBW,5,83,43,21,54.54204725237845,KMV PREMIUM,72.35200584847745,53.92641138742979,3PLAY PREMIUM HRZ,2,42,99,0
40 - 44,KBW,1,43,26,6,19.67020392905828,SKY WELT,78.71175119918838,13.962400890009574,3PLAY PLUS MTA,18,33,19,0
under 18,NRW,5,51,29,9,51.011317135864445,AVM REPEATER 1750E,88.14540770118083,46.555560437275226,3PLAY PLUS MTA,3,11,47,1
under 18,NRW,4,20,71,13,53.33225067678771,EUROPA FLAT PLUS,61.79913534116523,67.24630231739619,TELEFON HSI,29,91,32,0
75 - 79,HSN,5,89,62,23,52.77210868633484,VF PREMIUM,7.283870500512702,33.12873032420659,TREUEPLUS BASIS,13,55,73,1
18 - 24,HSN,0,31,88,2,78.93611186887456,ANALOG KABELANSCHLUSS,69.37662202585537,46.858192097787274,GIGAZUHAUSE TREUE D,31,52,52,0
not available,KBW,4,64,48,13,85.06872412392151,VERSTAERKER,93.91819563200733,42.31612255634198,3PLAY TREUE MODEM,5,98,20,1
40 - 44,NRW,3,65,85,6,38.82034442843217,HIGHLIGHTS,77.08667529473871,95.33289025486191,3PLAY,1,95,43,0
45 - 49,KBW,0,67,32,6,97.45006363094872,HD MODUL,6.073089970585965,83.38128695292328,2PLAY START,14,33,46,1
18 - 24,KBW,3,40,7,6,4.460250378743846,SECURITY  PACK,31.441787950504228,89.74387331863201,VF CABLEMAX FULL FLEX,15,57,94,0
70 - 74,NRW,5,9,94,23,54.99501132288044,SD RECEIVER,35.585958931433794,8.621239851228935,MMA MB,24,44,21,0
45 - 49,NRW,1,56,71,20,49.01478462614016,HD MODUL,96.49370386278704,57.17485548785665,2PLAY COMFORT,26,42,7,0
under 18,KBW,6,91,69,8,52.7634321705847,SD RECEIVER,48.026827347414965,31.375677627344434,RIP CABLE U TREUE,13,89,83,0
80 and over,KBW,5,100,80,7,17.442439217108408,TV START,23.16851358050076,52.882224963913636,EAZY,23,37,23,0
30 - 34,HSN,3,80,8,5,64.91392342700863,AVM REPEATER 1750E,76.31031594633761,90.3706313209418,128KBIT,20,31,82,0
65 - 69,HSN,1,29,56,2,41.28136018115413,DIGITAL KABELANSCHLUSS,80.50885501327804,40.319022163449716,2PLAY COMFORT,3,98,38,1
40 - 44,NRW,2,5,88,19,71.68040899892799,SERIES AND MOVIES,98.63013224337138,95.25636841293783,GIGAZUHAUSE TREUE C,10,80,53,1
60 - 64,KBW,3,10,59,4,86.6371390501532,BASISPREISANPASSUNG,18.05073283313048,85.91823317598907,1PLAY MAX,13,68,27,1
70 - 74,HSN,0,55,75,4,34.473611125629766,AVM POWERLINE 1260E,25.6447075729608,0.02767527261673397,3PLAY COMFORT,20,56,64,0
50 - 54,NRW,4,10,86,1,7.340005451207421,SPORTS,24.77875244094694,95.11515077660748,2PLAY JUMP,8,24,46,1
70 - 74,KBW,7,1,34,20,43.1115059062711,SERIES AND MOVIES,47.57629108097555,25.755307143655248,2PLAY,12,78,81,1
30 - 34,NRW,6,19,56,22,50.13861433125052,VF PREMIUM,0.5298682142197975,62.31982359243654,MMA,1,52,82,0
60 - 64,NRW,2,33,35,22,33.247585867571715,POSITIVOPTION 3P SMART 50,78.89915619057297,60.662196438262036,2PLAY START,4,33,2,0
not available,KBW,4,40,42,15,68.86773390441469,TV START,18.417041307801153,47.41079902519326,3PLAY PREMIUM HRZ,15,68,93,1
50 - 54,HSN,3,64,5,13,47.05437533758642,GIGA TV,20.321237437405003,11.605672065162542,3PLAY PREMIUM,8,23,54,1
18 - 24,NRW,0,47,47,5,17.499287760501904,MMA ACTIVE,44.63008827529018,64.04657488801662,3PLAY TREUE HRZ,4,26,36,0
50 - 54,KBW,2,26,90,2,29.962384495341965,SPORTS,36.322568517239716,41.30080689892419,INTERNET COMFORT,25,71,23,1
not available,KBW,1,52,50,21,58.34180828509429,SERIES AND MOVIES,98.03239337628939,62.92648713574166,3PLAY TREUE,30,98,40,0
not available,HSN,3,25,3,19,12.821806472482432,KMV PREMIUM,87.00679965171877,64.80910706984568,GIGAZUHAUSE TREUE B,0,85,34,0
45 - 49,NRW,7,51,25,14,51.06794439705581,GIGATV CABLE,8.78755231342745,77.56267218098402,2PLAY PREMIUM,8,6,97,0
75 - 79,HSN,1,89,65,2,6.265922911653599,VERSTAERKER,73.122737971504,44.94733122517827,1PLAY,3,8,9,1
not available,HSN,1,71,38,16,69.294265302482,HD RECEIVER,22.102716801459067,89.64507963165018,MMA MB,30,13,4,0
70 - 74,NRW,9,51,43,19,70.29857330205316,INTERNATIONAL FLAT PLUS,37.305930268213835,31.840608580293818,TREUEPLUS,14,31,65,1
not available,KBW,5,28,87,8,5.128125042873155,OTC INTERNET,87.97579035618215,21.688319300942926,INTERNET,31,81,58,1
80 and over,NRW,1,16,22,14,50.995164031697506,DOCU,5.678712814408648,56.717538661254416,GIGAZUHAUSE TREUE B,27,1,42,0
not available,HSN,9,32,29,14,79.89978314154959,HRZ RECORDER,65.6236696928958,9.332596258447046,2PLAY TREU,24,78,71,0
55 - 59,KBW,5,0,35,8,73.91597894152618,ALLSTARS,78.27512044951412,15.38969769896681,GIGAZUHAUSE KABEL,9,88,23,0
65 - 69,KBW,4,23,3,23,67.08699356016677,SUPERWLAN,62.991013377180685,84.33303267815155,2PLAY,24,15,36,1
50 - 54,HSN,1,88,83,5,39.601474443999706,KIDS,71.94948728305096,93.75051446011064,2PLAY FLY,28,74,57,1
55 - 59,KBW,4,54,61,14,31.354309019877835,ALLSTARS,22.746746360357406,67.1219483750843,INTERNET START HZ TV,19,92,1,1
75 - 79,NRW,2,49,66,21,95.10599576909605,SECURITY  PACK,40.97970212812878,32.689760911010005,2PLAY TREUE,25,11,82,1
75 - 79,NRW,6,64,20,5,34.79584289387472,HIGHLIGHTS,7.312253512264267,2.9371118714312083,2PLAY COMFORT,9,78,100,1
not available,KBW,3,89,19,1,9.605624345907493,HRZ RECORDER,45.81171874226316,35.90370845397901,EAZY,7,16,14,0
18 - 24,HSN,5,15,69,17,79.18597488861757,SUPERWLAN,70.34537453666128,71.07528527481489,2PLAY,11,69,69,0
75 - 79,HSN,3,48,48,1,90.90507577271045,MMA ACTIVE,58.05591951356658,92.88446818117781,2PLAY TREU,21,87,85,1
30 - 34,HSN,6,32,5,15,36.52385078678875,SD RECEIVER,74.30841883196248,75.71670790970515,3PLAY TREUE,16,61,53,1
35 - 39,HSN,9,59,47,11,1.5877254770676363,2PLAY,70.31918308006384,44.37521419056969,TELEFON HSI,5,28,55,1
30 - 34,KBW,6,27,82,15,74.66219422483753,DIGITAL KABELANSCHLUSS,78.48449250831892,96.7060847758622,RIP CABLE U TREUE,5,90,66,0
55 - 59,HSN,6,44,36,18,65.7114972862389,VERSTAERKER,96.03704956709647,69.87559567112834,1PLAY,19,54,43,1
50 - 54,HSN,2,54,91,14,17.652617796124648,AVM REPEATER 1750E,91.36640958702857,4.101543394263896,TELEFON HSI,14,8,59,0
50 - 54,KBW,5,23,74,3,32.82513323084376,VTV INTERNATIONAL,6.945842449375683,50.65259954535405,VF CABLEMAX FULL FLEX,31,28,16,1
55 - 59,KBW,0,35,65,10,48.296406653607036,SUPERWLAN,62.53486414245659,94.21446712927442,VF CABLEMAX,8,26,53,0
25 - 29,KBW,9,77,38,0,38.30082372277671,TV START,67.9044512624927,91.9087567483956,2PLAY START,23,48,72,0
35 - 39,NRW,2,48,1,22,44.37816813358604,ALLSTARS,23.717224385263968,30.055208842025138,1PLAY,30,33,48,0
18 - 24,NRW,5,4,75,23,91.59276447059,POSITIVOPTION 3P SMART 50,59.7282137196347,52.26946032940288,TELEFON HSI,18,77,88,0
75 - 79,HSN,7,57,47,10,73.23914281789096,ARENA,84.46056972777335,73.52302015850618,2PLAY TREU,20,72,36,0
60 - 64,NRW,7,57,54,17,41.19228597323302,SUPERWLAN,34.81572490462605,51.94872185469852,3PLAY PREMIUM,14,58,2,1
65 - 69,NRW,2,90,79,14,56.625161766720275,BASISPREISANPASSUNG,68.85378010845241,72.61251423246998,EAZY FLEX,17,40,29,0
18 - 24,HSN,6,77,51,11,96.40010306458163,VF PREMIUM,44.903021479288164,6.804146297673652,INTERNET COMFORT,8,84,11,0
50 - 54,HSN,0,23,41,5,98.33361427322262,DOCU,36.65083655761987,79.148406182269,3PLAY TREUE GENRE,13,39,33,1
70 - 74,NRW,1,45,11,16,56.25793772867779,AVM REPEATER 1750E,0.7732404871165888,43.80206923787786,3PLAY COMFORT,10,34,52,1
35 - 39,KBW,2,91,7,21,50.5773552598488,DOCU,57.45453256938371,68.79167370050017,2PLAY START,31,6,57,0
80 and over,NRW,9,71,63,13,87.93320190092282,VTV INTERNATIONAL,90.31086775417077,51.92548293468915,3PLAY PLUS HRZ,13,61,55,0
35 - 39,NRW,2,34,99,17,22.657248503724958,HZ TV,25.56280746254531,79.96392866138827,GIGAZUHAUSE TREUE B,28,31,23,1
55 - 59,KBW,3,60,22,3,58.60537305376715,HD RECORDER,76.57580427591176,75.56353792660289,HSI HZ BOX ONLY,32,90,60,0
60 - 64,HSN,0,63,38,9,59.71934013131662,INTERNATIONAL FLAT PLUS,64.73984424075086,11.345095282371565,VF CABLEMAX FULL FLEX,23,65,66,0
50 - 54,KBW,3,98,14,13,91.24102107431644,VF PREMIUM,38.46711646758896,89.85520039510043,3PLAY TREUE,27,59,95,0
not available,HSN,9,86,78,11,69.9244038635074,KIDS,93.86767036371789,53.159035612359794,RIP CABLE U TREUE,18,4,70,1
not available,KBW,1,63,80,4,38.29646635231361,ALLSTARS,14.581933505828404,8.264587207639684,VF CABLEMAX FULL FLEX,26,35,14,0
75 - 79,NRW,3,12,32,3,60.65641788194696,HRZ RECORDER,67.8743344224228,67.85991851183945,2PLAY PLUS,5,5,54,0
65 - 69,NRW,6,80,11,6,46.634835117214614,POSITIVOPTION 3P SMART 50,27.078241538995563,37.32011056644201,3PLAY SMART HRZ,24,5,10,0
30 - 34,HSN,4,94,33,11,46.78537895621725,SECURITY  PACK,72.67725932718668,97.47277920425897,TELEFON HSI,26,55,46,1
40 - 44,KBW,1,9,27,13,73.36454535967096,TV START,46.21897304382516,76.14969330680539,2PLAY TREU,7,96,40,1
25 - 29,KBW,6,35,100,22,53.27644795465469,DIGITAL KABELANSCHLUSS,42.9813272322822,53.61588673058546,3PLAY SMART HRZ,12,2,47,1
80 and over,NRW,0,28,94,8,83.68534767747583,INTERNATIONAL FLAT PLUS,6.84145986621314,43.146016723251066,MMA,32,10,29,1
65 - 69,HSN,2,15,52,14,44.36165054210187,TV START,35.34071573647147,95.29265395155203,2PLAY FLY,9,5,4,0
45 - 49,KBW,5,58,97,10,60.99880991051015,AVM POWERLINE 1260E,77.85475715598088,85.77413862456241,3PLAY + HD BOX + PAY,20,34,26,0
70 - 74,NRW,5,59,63,19,29.822630908598402,GIGATV CABLE BOX,45.068779848086635,95.67142877231656,RIP CABLE U TREUE,30,77,34,0
70 - 74,HSN,9,32,22,21,67.36416264078304,1PLAY,3.4854568153487864,39.680637144884216,3PLAY + HD BOX + PAY,8,59,25,0
25 - 29,KBW,3,61,0,20,22.029214935536455,OTC INTERNET,77.5482112591678,85.89367579286235,GIGAZUHAUSE KABEL,2,26,27,0
45 - 49,NRW,3,77,32,13,63.772114953328916,HD RECEIVER,76.2827930867042,99.1239921069187,3PLAY START,30,21,52,0
45 - 49,KBW,1,6,32,21,10.87430720935446,GIGATV CABLE BOX,93.40235555799022,18.01685847655016,TREUEPLUS,7,44,93,1
70 - 74,HSN,0,32,31,0,89.57159959487082,ARENA,44.54210828864572,13.642154636519221,VF CABLEMAX,13,89,96,1
under 18,NRW,2,66,63,18,96.1061145079775,SECURITY  PACK,51.409538201842985,78.7659561327317,2PLAY PREMIUM,13,51,78,0
70 - 74,NRW,0,89,21,3,57.43467710724811,ALLSTARS,55.260889416294134,23.05655317023062,2PLAY START,8,69,77,1
40 - 44,NRW,2,38,98,21,63.15239082797189,SPORTS,73.37415230033227,92.31490323108966,VF RIP U-TREUE,20,14,73,0
80 and over,HSN,0,4,57,6,78.09692686311932,BOOSTER STANDARD,44.764231465530536,60.357147615715526,3PLAY TREUE HRZ,27,34,50,1
75 - 79,NRW,4,86,11,9,18.663426959630513,MMA ACTIVE,32.6027807771612,90.28435201381588,2PLAY PREMIUM,5,85,2,0
60 - 64,NRW,4,96,92,13,66.76108605968051,TV START,36.66327411186388,0.3279115545472555,2PLAY PLUS,16,15,74,0
60 - 64,HSN,3,93,85,5,77.36288280996342,DOCU,80.955080688724,44.778875477552674,2PLAY PLUS,1,84,10,1
35 - 39,NRW,7,32,46,14,26.704984400348753,SPORTS,66.8809533825534,90.78805111423459,1PLAY MAX,17,50,68,1
50 - 54,HSN,3,42,38,11,27.712334285121422,MMA ACTIVE,56.890993207127316,76.81028200026712,2PLAY PREMIUM,4,86,70,0
65 - 69,KBW,3,24,22,1,18.147509464496835,SD RECEIVER,71.50209516934011,36.27248935204811,GIGAZUHAUSE TREUE D,25,84,82,1
80 and over,HSN,2,85,15,6,0.7736184521549117,KIDS,21.236348956561468,49.19279763868175,GIGAZUHAUSE TREUE D,16,85,8,1
under 18,HSN,0,0,90,12,99.78002114646839,HD OPTION,94.8203531652615,72.69895519505724,GIGAZUHAUSE TREUE C,12,45,94,1
35 - 39,NRW,7,73,43,23,82.7224923059536,AVM REPEATER 1750E,95.2205345894535,32.428318865271535,GIGAZUHAUSE KABEL,26,100,16,0
under 18,KBW,2,22,36,18,4.403021413353214,BOOSTER STANDARD,51.566554854856264,56.16528563311416,2PLAY PREMIUM,11,84,87,1
75 - 79,HSN,2,96,60,15,84.71812276942876,TV START,94.01725746316278,24.3176699430264,3PLAY PREMIUM,25,26,8,0
25 - 29,HSN,7,27,69,20,5.3924567349852515,VTV INTERNATIONAL,72.33974623030232,3.50722862625118,1PLAY MAX,14,95,27,1
65 - 69,HSN,5,71,37,18,83.55795742839885,GIGATV CABLE BOX,46.305903641898404,24.14682896681667,3PLAY PLUS,18,45,11,0
18 - 24,NRW,2,26,67,0,18.205468093869847,SUPERWLAN,70.41956467921572,93.95935845892956,3PLAY PLUS HRZ,12,5,60,1
40 - 44,KBW,2,60,86,14,59.053001422902895,SECURITY  PACK,23.163961926510545,38.08120546202072,3PLAY START,29,88,1,1
35 - 39,KBW,9,4,98,23,24.938874113517016,KIDS,30.905469289715125,86.54559245313769,3PLAY COMFORT,24,77,11,1
not available,NRW,6,78,55,0,68.87625338225641,BOOSTER STANDARD,41.11956032227106,41.60940571760282,2PLAY FLY,7,32,22,0
30 - 34,HSN,1,55,71,7,1.420575153993986,ARENA,64.97467843515422,32.742303172267604,2PLAY JUMP,10,74,84,1
35 - 39,KBW,3,56,64,2,29.292662416534487,DIGITAL INTERNATIONAL,29.291641665361656,54.907908990406604,1PLAY,32,84,18,1
30 - 34,NRW,5,21,47,14,70.06036721626637,AVM REPEATER 1750E,90.44246783971768,20.284679789370298,3PLAY HD BOX,6,31,12,0
60 - 64,HSN,2,55,100,16,26.181071183056414,2PLAY,77.92044474208862,38.56513875277668,GIGAZUHAUSE TREUE D,11,49,19,0
80 and over,KBW,3,98,28,0,69.99146672978475,VTV INTERNATIONAL,94.76371877017056,65.9895952961995,3PLAY COMFORT,7,91,60,1
45 - 49,HSN,6,93,91,9,15.1573092207554,SUPERWLAN,36.22110323318047,18.219924160993084,3PLAY PREMIUM MTA,10,1,59,1
under 18,NRW,7,43,31,13,18.759668825422526,POSITIVOPTION 3P SMART 50,84.91522390609066,85.60022643160917,3PLAY TREUE MODEM,9,96,18,1
75 - 79,NRW,2,53,32,6,60.20085059428341,3PLAY,75.87275170152083,55.28503583027572,GIGAZUHAUSE TREUE,9,50,100,1
40 - 44,HSN,0,32,71,21,27.752859231158343,INTERNATIONAL FLAT PLUS,92.3256724207921,45.0535563313038,VF RIP U-TREUE,3,23,63,0
35 - 39,NRW,3,93,32,21,73.65210908681296,BASISPREISANPASSUNG,51.43046885572738,56.96033860823538,3PLAY START,29,64,10,1
under 18,HSN,7,35,1,5,9.268148680278166,VERSTAERKER,42.670364375379144,15.199530601517786,3PLAY,6,40,51,1
60 - 64,NRW,2,79,46,13,69.50825513073893,SD RECEIVER,42.643265792384575,62.876800192055306,2PLAY COMFORT,16,26,28,1
50 - 54,NRW,6,37,41,5,17.50647828190276,HD MODUL,22.17235165874826,40.67800235104837,1PLAY,30,92,53,1
25 - 29,NRW,7,54,2,0,5.344459271414204,3PLAY,18.037117256969005,24.18948487978415,INTERNET COMFORT,21,18,41,1
75 - 79,HSN,6,86,62,11,45.542269226316655,POSITIVOPTION 3P SMART 50,93.21076279740736,84.92695311831932,2PLAY TREUE,25,99,84,0
45 - 49,KBW,0,36,0,10,91.48098016968646,HD RECORDER,22.969343625709627,45.05883344656213,3PLAY START,3,71,79,1
60 - 64,KBW,2,36,69,11,33.888367531816264,ALLSTARS,2.1582864349992237,91.06004214142854,1PLAY MAX,11,98,39,1
80 and over,KBW,7,27,84,7,65.46529429696373,INTERNATIONAL FLAT PLUS,26.92760171137888,98.3687674449345,VF RIP U-TREUE,21,73,31,1
25 - 29,NRW,9,77,25,10,74.20162655673288,AVM POWERLINE 1260E,85.34703622836894,24.076677768162202,1PLAY MAX,32,3,46,1
50 - 54,HSN,3,3,98,18,73.2209859572415,POSITIVOPTION 3P SMART 50,94.58241778630219,91.83951743081109,128KBIT,27,24,8,1
