,region,customer_age_class,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
5680,KBW,25 - 29,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5681,NRW,70 - 74,63.98,42.98,30.0,0.0,VF RIP U-TREUE,0.0
5682,NRW,60 - 64,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
5683,NRW,25 - 29,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5684,KBW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5685,KBW,55 - 59,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
5686,NRW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5687,NRW,35 - 39,52.98,52.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5688,HSN,45 - 49,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
5689,KBW,25 - 29,37.99,37.99,30.0,0.0,VF RIP U-TREUE,1.0
5690,NRW,75 - 79,37.99,37.99,30.0,0.0,VF RIP U-TREUE,0.0
5691,KBW,50 - 54,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
5692,KBW,60 - 64,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5693,KBW,35 - 39,39.99,39.99,5.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5694,NRW,35 - 39,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
5695,NRW,25 - 29,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5696,KBW,80 and over,61.96,40.97,30.0,0.0,3PLAY SMART,0.0
5697,KBW,45 - 49,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5698,KBW,45 - 49,48.97,48.97,30.0,0.0,VF CABLEMAX,0.0
5699,NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5700,NRW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5701,NRW,65 - 69,45.97,45.97,30.0,0.0,VF RIP U-TREUE,1.0
5702,KBW,50 - 54,32.99,32.99,30.0,0.0,VF RIP U-TREUE,1.0
5703,NRW,35 - 39,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5704,KBW,65 - 69,37.98,37.98,615.0,0.0,GIGAZUHAUSE TREUE D,1.0
5705,NRW,40 - 44,44.97,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5706,KBW,45 - 49,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5707,HSN,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5708,KBW,75 - 79,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5709,KBW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5710,HSN,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5711,NRW,35 - 39,27.99,27.99,243.0,0.0,GIGAZUHAUSE TREUE B,0.0
5712,KBW,55 - 59,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5713,KBW,30 - 34,37.99,37.99,30.0,0.0,VF RIP U-TREUE,0.0
5714,HSN,50 - 54,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5715,KBW,45 - 49,42.98,42.98,30.0,0.0,VF RIP U-TREUE,1.0
5716,HSN,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5717,NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5718,NRW,25 - 29,44.98,44.98,30.0,1.0,VF CABLEMAX,0.0
5719,KBW,35 - 39,34.99,34.99,30.0,0.0,VF RIP U-TREUE,0.0
5720,KBW,80 and over,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5721,HSN,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5722,HSN,50 - 54,34.99,34.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5723,NRW,30 - 34,44.99,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5724,KBW,80 and over,54.98,54.98,30.0,0.0,VF RIP U-TREUE,1.0
5725,KBW,55 - 59,37.99,37.99,30.0,0.0,VF RIP U-TREUE,1.0
5726,KBW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5727,KBW,35 - 39,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5728,NRW,30 - 34,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
5729,NRW,30 - 34,39.98,39.98,129.0,0.0,GIGAZUHAUSE KABEL,0.0
5730,KBW,40 - 44,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
5731,NRW,45 - 49,37.99,37.99,30.0,0.0,VF RIP U-TREUE,1.0
5732,NRW,70 - 74,42.97,42.97,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5733,KBW,35 - 39,39.99,39.99,553.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5734,NRW,50 - 54,49.98,29.99,184.0,0.0,GIGAZUHAUSE TREUE C,0.0
5735,KBW,50 - 54,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5736,NRW,40 - 44,52.98,27.99,339.0,0.0,GIGAZUHAUSE TREUE B,1.0
5737,KBW,40 - 44,42.98,42.98,30.0,0.0,VF RIP U-TREUE,0.0
5738,NRW,65 - 69,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
5739,NRW,45 - 49,34.99,34.99,162.0,0.0,GIGAZUHAUSE TREUE C,1.0
5740,KBW,60 - 64,37.98,37.98,254.0,0.0,GIGAZUHAUSE KABEL,0.0
5741,KBW,40 - 44,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5742,KBW,45 - 49,63.98,63.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5743,NRW,30 - 34,42.97,42.97,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5744,NRW,65 - 69,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
5745,KBW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5746,NRW,40 - 44,47.99,47.99,30.0,0.0,VF RIP U-TREUE,0.0
5747,NRW,40 - 44,52.98,52.98,30.0,0.0,VF RIP U-TREUE,0.0
5748,NRW,50 - 54,34.99,34.99,30.0,0.0,VF RIP U-TREUE,0.0
5749,NRW,55 - 59,34.99,34.99,30.0,0.0,VF RIP U-TREUE,0.0
5750,HSN,30 - 34,24.99,24.99,30.0,0.0,INTERNET COMFORT,0.0
5751,KBW,35 - 39,39.98,39.98,30.0,0.0,VF RIP U-TREUE,1.0
5752,NRW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5753,KBW,60 - 64,62.96,62.97,99.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5754,KBW,35 - 39,59.98,59.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5755,KBW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5756,NRW,55 - 59,39.99,39.99,30.0,1.0,VF RIP U-TREUE,0.0
5757,KBW,75 - 79,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
5758,NRW,45 - 49,37.97,37.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5759,HSN,60 - 64,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5760,NRW,55 - 59,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5761,NRW,25 - 29,39.98,39.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5762,HSN,35 - 39,47.99,47.99,30.0,0.0,VF RIP U-TREUE,0.0
5763,KBW,65 - 69,49.98,49.98,30.0,0.0,3PLAY PLUS,0.0
5764,NRW,40 - 44,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5765,NRW,35 - 39,58.98,58.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5766,NRW,45 - 49,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5767,NRW,35 - 39,67.94,47.96,30.0,0.0,VF RIP U-TREUE,0.0
5768,KBW,40 - 44,38.98,38.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5769,NRW,55 - 59,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5770,NRW,55 - 59,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5771,NRW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5772,NRW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5773,NRW,30 - 34,48.97,48.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5774,NRW,25 - 29,58.98,58.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5775,HSN,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
5776,NRW,50 - 54,47.99,47.99,30.0,0.0,VF RIP U-TREUE,1.0
5777,NRW,65 - 69,34.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5778,KBW,55 - 59,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5779,HSN,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5780,NRW,35 - 39,64.97,39.99,30.0,0.0,VF RIP U-TREUE,0.0
5781,NRW,50 - 54,47.97,37.98,30.0,0.0,VF RIP U-TREUE,1.0
5782,NRW,45 - 49,37.99,37.99,30.0,0.0,VF RIP U-TREUE,0.0
5783,NRW,30 - 34,65.97,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5784,KBW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5785,NRW,80 and over,39.98,39.98,30.0,0.0,VF RIP U-TREUE,0.0
5786,KBW,30 - 34,24.99,24.99,30.0,0.0,INTERNET COMFORT,0.0
5787,NRW,30 - 34,35.98,35.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5788,NRW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5789,NRW,40 - 44,28.98,28.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5790,HSN,50 - 54,49.97,49.97,30.0,0.0,VF CABLEMAX,0.0
5791,KBW,75 - 79,53.98,32.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5792,NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5793,KBW,70 - 74,34.99,34.99,30.0,0.0,VF RIP U-TREUE,0.0
5794,KBW,30 - 34,42.97,42.97,135.0,0.0,GIGAZUHAUSE KABEL,0.0
5795,KBW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5796,KBW,35 - 39,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5797,NRW,50 - 54,39.98,39.98,337.0,0.0,GIGAZUHAUSE TREUE B,1.0
5798,KBW,45 - 49,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5799,NRW,40 - 44,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5800,NRW,40 - 44,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5801,KBW,45 - 49,46.86,40.86,30.0,0.0,3PLAY,0.0
5802,NRW,25 - 29,29.99,29.99,220.0,0.0,GIGAZUHAUSE TREUE C,1.0
5803,KBW,65 - 69,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
5804,NRW,50 - 54,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5805,NRW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5806,KBW,40 - 44,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5807,KBW,55 - 59,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
5808,HSN,60 - 64,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
5809,KBW,45 - 49,33.74,33.74,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5810,NRW,55 - 59,48.97,48.97,30.0,0.0,VF CABLEMAX,1.0
5811,KBW,45 - 49,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5812,NRW,50 - 54,49.97,49.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5813,HSN,65 - 69,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
5814,KBW,18 - 24,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5815,HSN,40 - 44,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5816,NRW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5817,HSN,30 - 34,47.99,47.99,30.0,0.0,VF RIP U-TREUE,0.0
5818,HSN,55 - 59,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5819,NRW,30 - 34,39.99,39.99,678.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5820,KBW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
5821,NRW,50 - 54,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5822,HSN,45 - 49,54.98,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5823,NRW,60 - 64,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5824,HSN,40 - 44,59.98,59.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5825,KBW,30 - 34,44.97,44.97,30.0,0.0,VF CABLEMAX,1.0
5826,KBW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5827,NRW,60 - 64,37.99,37.99,30.0,0.0,VF RIP U-TREUE,0.0
5828,KBW,25 - 29,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5829,NRW,80 and over,48.97,42.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5830,KBW,45 - 49,38.74,38.74,30.0,0.0,2PLAY,0.0
5831,KBW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5832,NRW,70 - 74,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5833,NRW,55 - 59,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5834,NRW,25 - 29,44.97,44.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5835,KBW,50 - 54,37.99,37.99,30.0,0.0,VF RIP U-TREUE,0.0
5836,NRW,25 - 29,59.99,59.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5837,KBW,60 - 64,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5838,NRW,55 - 59,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5839,HSN,25 - 29,38.98,38.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5840,NRW,40 - 44,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5841,NRW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5842,NRW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5843,HSN,30 - 34,44.98,44.98,65.0,0.0,VF CABLEMAX,0.0
5844,NRW,40 - 44,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5845,NRW,60 - 64,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5846,NRW,45 - 49,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5847,HSN,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5848,NRW,35 - 39,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5849,NRW,55 - 59,39.99,39.99,30.0,0.0,VF CABLEMAX,0.0
5850,NRW,35 - 39,44.97,44.97,30.0,0.0,VF CABLEMAX,1.0
5851,NRW,45 - 49,44.99,44.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5852,KBW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5853,NRW,70 - 74,54.83,54.84,664.0,0.0,3PLAY,0.0
5854,NRW,45 - 49,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5855,KBW,65 - 69,47.96,47.96,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5856,HSN,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5857,NRW,40 - 44,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5858,HSN,50 - 54,58.98,58.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5859,KBW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5860,NRW,30 - 34,37.98,34.99,30.0,0.0,VF RIP U-TREUE,1.0
5861,NRW,55 - 59,57.97,57.97,30.0,0.0,VF RIP U-TREUE,1.0
5862,NRW,35 - 39,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
5863,KBW,40 - 44,68.94,47.99,30.0,0.0,VF RIP U-TREUE,1.0
5864,KBW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5865,HSN,80 and over,73.94,37.98,30.0,0.0,VF RIP U-TREUE,1.0
5866,NRW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
5867,KBW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5868,HSN,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5869,KBW,30 - 34,52.99,52.99,30.0,0.0,VF RIP U-TREUE,0.0
5870,KBW,45 - 49,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5871,KBW,55 - 59,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5872,KBW,65 - 69,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5873,KBW,50 - 54,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5874,NRW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5875,KBW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5876,HSN,30 - 34,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
5877,KBW,40 - 44,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5878,NRW,18 - 24,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5879,KBW,35 - 39,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5880,NRW,35 - 39,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
5881,KBW,30 - 34,49.97,49.97,30.0,0.0,VF CABLEMAX,0.0
5882,KBW,45 - 49,34.99,34.99,73.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5883,NRW,55 - 59,24.99,24.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5884,KBW,30 - 34,37.99,37.99,30.0,0.0,VF RIP U-TREUE,1.0
5885,KBW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5886,NRW,45 - 49,24.99,24.99,30.0,0.0,INTERNET COMFORT,0.0
5887,NRW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5888,KBW,80 and over,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5889,KBW,45 - 49,49.97,49.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5890,HSN,50 - 54,32.99,32.99,30.0,0.0,VF RIP U-TREUE,1.0
5891,KBW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5892,HSN,60 - 64,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5893,HSN,45 - 49,47.96,27.99,30.0,0.0,VF RIP U-TREUE,0.0
5894,NRW,80 and over,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
5895,NRW,25 - 29,39.98,39.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5896,NRW,45 - 49,48.97,48.97,30.0,0.0,VF CABLEMAX,0.0
5897,HSN,55 - 59,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
5898,HSN,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5899,NRW,40 - 44,49.98,49.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5900,KBW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5901,NRW,50 - 54,72.97,37.99,30.0,0.0,VF RIP U-TREUE,1.0
5902,KBW,55 - 59,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
5903,HSN,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5904,NRW,70 - 74,39.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
5905,KBW,30 - 34,49.97,49.97,30.0,0.0,VF CABLEMAX,1.0
5906,NRW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5907,NRW,25 - 29,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
5908,HSN,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5909,KBW,50 - 54,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5910,NRW,35 - 39,52.98,52.98,30.0,0.0,VF RIP U-TREUE,0.0
5911,KBW,45 - 49,59.98,59.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5912,KBW,30 - 34,44.99,44.99,184.0,0.0,GIGAZUHAUSE KABEL,0.0
5913,KBW,35 - 39,39.98,39.98,30.0,0.0,VF CABLEMAX,1.0
5914,NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5915,NRW,50 - 54,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5916,NRW,55 - 59,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
5917,HSN,60 - 64,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5918,KBW,70 - 74,27.99,27.99,30.0,0.0,VF RIP U-TREUE,0.0
5919,NRW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5920,NRW,25 - 29,39.98,39.98,126.0,0.0,GIGAZUHAUSE KABEL,0.0
5921,NRW,25 - 29,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
5922,KBW,50 - 54,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5923,KBW,40 - 44,37.99,37.99,30.0,0.0,VF RIP U-TREUE,0.0
5924,HSN,55 - 59,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
5925,KBW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5926,NRW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5927,NRW,30 - 34,84.96,54.98,129.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5928,NRW,80 and over,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5929,NRW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5930,NRW,45 - 49,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
5931,HSN,55 - 59,45.38,45.38,30.0,0.0,3PLAY JUMP,0.0
5932,NRW,35 - 39,34.99,34.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5933,HSN,25 - 29,39.98,39.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5934,NRW,65 - 69,29.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5935,NRW,60 - 64,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5936,NRW,50 - 54,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5937,NRW,40 - 44,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5938,HSN,35 - 39,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5939,NRW,50 - 54,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5940,NRW,25 - 29,39.98,39.98,121.0,0.0,GIGAZUHAUSE KABEL,1.0
5941,NRW,55 - 59,62.98,37.99,30.0,0.0,VF RIP U-TREUE,1.0
5942,NRW,30 - 34,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5943,KBW,80 and over,64.97,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5944,NRW,60 - 64,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5945,HSN,25 - 29,29.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5946,KBW,40 - 44,27.99,27.99,30.0,0.0,VF RIP U-TREUE,0.0
5947,HSN,35 - 39,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
5948,NRW,45 - 49,32.99,32.99,30.0,0.0,VF RIP U-TREUE,0.0
5949,KBW,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5950,NRW,35 - 39,32.99,32.99,30.0,0.0,VF RIP U-TREUE,0.0
5951,NRW,30 - 34,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5952,NRW,65 - 69,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
5953,NRW,55 - 59,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5954,KBW,25 - 29,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5955,KBW,55 - 59,86.95,49.97,30.0,0.0,VF CABLEMAX,1.0
5956,KBW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
5957,KBW,55 - 59,47.99,47.99,30.0,0.0,VF RIP U-TREUE,1.0
5958,NRW,50 - 54,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5959,KBW,40 - 44,29.99,29.99,30.0,0.0,INTERNET PREMIUM,0.0
5960,KBW,45 - 49,58.98,58.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5961,NRW,55 - 59,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5962,KBW,18 - 24,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5963,KBW,25 - 29,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5964,KBW,60 - 64,34.98,34.98,30.0,0.0,VF RIP U-TREUE,0.0
5965,NRW,50 - 54,47.97,37.98,270.0,0.0,GIGAZUHAUSE KABEL,0.0
5966,NRW,80 and over,24.99,24.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5967,NRW,40 - 44,54.98,54.98,30.0,0.0,VF RIP U-TREUE,0.0
5968,NRW,45 - 49,32.99,32.99,30.0,0.0,VF RIP U-TREUE,1.0
5969,NRW,30 - 34,24.99,24.99,30.0,0.0,INTERNET COMFORT,1.0
5970,NRW,40 - 44,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
