region,customer_age_class,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
NRW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,70 - 74,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,65 - 69,44.97,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,70 - 74,32.98,32.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,40 - 44,47.99,47.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,40 - 44,49.97,49.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,55 - 59,34.99,34.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,60 - 64,47.95,44.98,30.0,0.0,VF CABLEMAX     ,0.0
HSN,30 - 34,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,1.0
HSN,35 - 39,29.99,29.99,30.0,0.0,INTERNET PREMIUM     ,1.0
KBW,70 - 74,39.98,29.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,50 - 54,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,50 - 54,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,60 - 64,37.97,37.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,35 - 39,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,67 - 24,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,65 - 69,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,30 - 34,37.99,37.99,30.0,0.0,VF RIP U-TREUE  ,0.0
HSN,40 - 44,44.98,44.98,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,60 - 64,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,25 - 29,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,1.0
KBW,60 - 64,47.98,47.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,35 - 39,39.98,39.98,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,40 - 44,42.98,42.98,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,30 - 34,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,70 - 74,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,60 - 64,29.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,40 - 44,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,30 - 34,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,18 - 24,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,50 - 54,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,60 - 64,49.97,49.97,30.0,0.0,VF CABLEMAX     ,0.0
NRW,35 - 39,39.98,39.98,30.0,0.0,VF CABLEMAX     ,0.0
HSN,35 - 39,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,70 - 74,48.97,48.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,35 - 39,39.98,39.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,40 - 44,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,40 - 44,32.99,32.99,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,45 - 49,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,55 - 59,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,35 - 39,49.97,49.97,30.0,0.0,VF CABLEMAX     ,1.0
KBW,50 - 54,47.99,47.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,25 - 29,39.99,39.99,99.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,60 - 64,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,65 - 69,49.97,49.97,30.0,0.0,VF CABLEMAX     ,1.0
KBW,40 - 44,37.99,37.99,30.0,0.0,VF RIP U-TREUE  ,0.0
HSN,50 - 54,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL ,1.0
NRW,55 - 59,74.97,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,50 - 54,39.98,39.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,45 - 49,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,40 - 44,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,40 - 44,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,50 - 54,49.97,49.97,30.0,0.0,VF CABLEMAX     ,0.0
KBW,65 - 69,39.98,39.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,60 - 64,47.96,47.96,30.0,0.0,2PLAY PLUS       ,0.0
NRW,70 - 74,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,70 - 74,34.99,34.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,60 - 64,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,55 - 59,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,0.0
HSN,55 - 59,34.99,34.99,60.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,25 - 29,44.97,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,50 - 54,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,75 - 79,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,45 - 49,32.99,32.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,40 - 44,27.99,27.99,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,65 - 69,49.97,49.97,30.0,0.0,VF CABLEMAX     ,0.0
NRW,55 - 59,42.97,42.97,30.0,0.0,GIGAZUHAUSE KABEL ,0.0
KBW,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,35 - 39,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,1.0
KBW,70 - 74,49.98,49.98,30.0,0.0,GIGAZUHAUSE KABEL ,1.0
NRW,50 - 54,59.98,59.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,55 - 59,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,55 - 59,84.96,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,60 - 64,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,60 - 64,49.97,49.97,30.0,0.0,VF CABLEMAX     ,0.0
KBW,40 - 44,56.95,49.97,30.0,0.0,VF CABLEMAX     ,0.0
HSN,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,18 - 24,49.97,49.97,30.0,0.0,VF CABLEMAX     ,1.0
NRW,45 - 49,51.97,44.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,25 - 29,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,80 and over,58.77,37.78,30.0,0.0,3PLAY        ,0.0
NRW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
HSN,50 - 54,29.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,30 - 34,34.99,34.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,30 - 34,44.99,44.99,30.0,1.0,VF RIP U-TREUE  ,1.0
NRW,75 - 79,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL ,0.0
HSN,45 - 49,39.98,39.98,78.0,0.0,GIGAZUHAUSE KABEL ,1.0
NRW,65 - 69,44.97,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,50 - 54,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,55 - 59,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,75 - 79,47.96,29.9,30.0,0.0,3PLAY PLUS       ,1.0
KBW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,40 - 44,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,0.0
KBW,55 - 59,73.98,52.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,40 - 44,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,25 - 29,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,18 - 24,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,30 - 34,49.99,49.99,30.0,1.0,GIGAZUHAUSE KABEL ,1.0
HSN,60 - 64,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,70 - 74,63.98,42.99,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,80 and over,68.96,47.96,30.0,0.0,GIGAZUHAUSE KABEL ,1.0
HSN,65 - 69,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,60 - 64,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL ,1.0
KBW,55 - 59,52.99,52.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,45 - 49,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,1.0
NRW,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,65 - 69,69.96,44.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,40 - 44,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,18 - 24,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,25 - 29,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,50 - 54,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,40 - 44,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,60 - 64,54.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,18 - 24,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,40 - 44,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,0.0
NRW,25 - 29,44.98,44.98,30.0,0.0,3PLAY START       ,1.0
NRW,45 - 49,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,40 - 44,45.98,24.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,44 - 34,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,50 - 54,49.97,49.97,30.0,0.0,VF CABLEMAX     ,0.0
NRW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,55 - 59,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,30 - 34,39.99,39.99,30.0,0.0,VF CABLEMAX     ,1.0
HSN,40 - 44,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,80 and over,27.98,27.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,50 - 54,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,60 - 64,54.98,54.98,30.0,0.0,GIGAZUHAUSE KABEL ,0.0
NRW,35 - 39,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,40 - 44,29.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,40 - 44,39.98,39.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,35 - 39,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,50 - 54,54.98,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,55 - 59,34.99,34.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,18 - 24,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,30 - 34,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,60 - 64,65.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,30 - 34,39.98,39.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,70 - 74,42.98,42.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,80 and over,19.99,19.99,30.0,0.0,EAZY       ,1.0
HSN,70 - 74,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,70 - 74,37.98,37.98,65.0,0.0,GIGAZUHAUSE TREUE D ,0.0
NRW,35 - 39,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,50 - 54,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,35 - 39,19.99,24.99,30.0,0.0,INTERNET COMFORT     ,0.0
NRW,40 - 44,43.98,43.98,45.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,55 - 59,57.97,37.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,55 - 59,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,40 - 44,42.98,42.98,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,35 - 39,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,18 - 24,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,40 - 44,42.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,30 - 34,49.97,49.97,43.0,0.0,VF CABLEMAX     ,1.0
NRW,70 - 74,65.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,40 - 44,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,18 - 24,48.97,48.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,40 - 44,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,18 - 24,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,60 - 64,42.97,42.97,30.0,0.0,GIGAZUHAUSE KABEL ,0.0
NRW,35 - 39,39.98,39.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,65 - 69,74.95,44.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,35 - 39,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,55 - 59,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,80 and over,18.99,35.99,30.0,0.0,EAZY       ,0.0
NRW,30 - 34,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,40 - 44,39.98,39.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,30 - 34,39.98,39.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,45 - 49,58.98,58.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,40 - 44,48.97,48.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,45 - 49,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,50 - 54,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,30 - 34,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,0.0
NRW,40 - 44,38.98,38.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,30 - 34,33.98,33.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,40 - 44,39.98,39.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
HSN,18 - 24,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,35 - 39,42.98,42.98,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,40 - 44,29.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,30 - 34,49.98,49.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,55 - 59,68.98,47.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,35 - 39,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,40 - 44,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,40 - 44,42.98,42.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,55 - 59,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,50 - 54,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,35 - 39,54.98,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,65 - 69,34.94,34.97,30.0,0.0,VF CABLEMAX     ,0.0
NRW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,30 - 34,29.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,40 - 44,49.97,49.97,30.0,0.0,VF CABLEMAX     ,1.0
NRW,50 - 54,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,45 - 49,24.99,24.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,18 - 24,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,30 - 34,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,80 and over,27.8,27.8,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,55 - 59,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
HSN,55 - 59,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,0.0
HSN,80 and over,25.0,25.0,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,18 - 24,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,45 - 49,24.99,24.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,45 - 49,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,45 - 49,39.98,39.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,65 - 69,51.97,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,18 - 24,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,80 and over,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,35 - 39,32.99,32.99,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,70 - 74,39.98,39.98,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,75 - 79,53.96,32.99,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,45 - 49,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,50 - 54,63.97,42.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,65 - 69,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,25 - 29,63.96,42.97,37.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,75 - 79,19.99,19.99,30.0,0.0,INTERNET PREMIUM     ,0.0
KBW,40 - 44,59.99,59.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,50 - 54,70.98,49.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,18 - 24,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,45 - 49,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,80 and over,44.98,29.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,30 - 34,39.98,39.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,55 - 59,39.98,39.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,35 - 39,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,30 - 34,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,35 - 39,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,0.0
KBW,70 - 74,40.98,40.98,30.0,0.0,VF RIP U-TREUE  ,1.0
HSN,18 - 24,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,65 - 69,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,35 - 39,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,65 - 69,51.97,44.98,30.0,0.0,VF CABLEMAX     ,1.0
HSN,35 - 39,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,0.0
NRW,18 - 24,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,55 - 59,39.98,39.98,30.0,0.0,VF CABLEMAX     ,0.0
HSN,35 - 39,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,60 - 64,42.98,42.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,30 - 34,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,60 - 64,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,50 - 54,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,70 - 74,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,0.0
NRW,50 - 54,29.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,55 - 59,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,55 - 59,39.98,39.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,30 - 34,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,30 - 34,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,55 - 59,65.97,44.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,50 - 54,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,30 - 34,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,1.0
HSN,45 - 49,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,65 - 69,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,60 - 64,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,0.0
HSN,40 - 44,44.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,18 - 24,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,60 - 64,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,55 - 59,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,55 - 59,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,30 - 34,32.99,32.99,30.0,0.0,VF RIP U-TREUE  ,0.0
HSN,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,80 and over,65.97,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,50 - 54,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,65 - 69,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,60 - 64,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,30 - 34,74.96,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,65 - 69,37.98,37.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,55 - 59,69.96,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,45 - 49,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,70 - 74,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,35 - 39,37.99,37.99,30.0,0.0,VF RIP U-TREUE  ,1.0
