customer_age_class,region,count_previous_cancellations_0_18,basket_months_since_contract_start_date,basket_days_until_contract_end,basket_months_until_contract_end,basket_package_price_disc,basket_product_category,basket_package_price_list,internet_package_price_disc,internet_product_name,internet_diff_churn_months,internet_days_until_initial_contract_end,internet_months_since_contract_start_date,flag_churn
25 - 29,NRW,0,29,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE 100 CABLE U,0,0,29,1
25 - 29,KBW,0,41,30,0,49.990000000,2PLAY,49.990000000,49.990000000,RED INTERNET UND PHONE 1000 CABLE U,0,0,41,0
65 - 69,NRW,0,65,30,0,58.970000000,DIGITAL KABELANSCHLUSS,58.970000000,37.980000000,VF RIP 100 U-TREUE,0,0,44,1
60 - 64,NRW,0,37,30,0,54.990000000,2PLAY,54.990000000,54.990000000,RED INTERNET UND PHONE 1000 CABLE U,0,0,37,1
55 - 59,KBW,0,113,30,0,68.960000000,DIGITAL KABELANSCHLUSS,68.960000000,47.970000000,VF RIP 250 U-TREUE,0,0,56,0
55 - 59,NRW,0,87,30,0,39.990000000,N/A,39.990000000,39.990000000,RED INTERNET UND PHONE 250 CABLE U,0,0,87,0
70 - 74,NRW,0,91,30,0,32.970000000,2PLAY,37.970000000,32.970000000,RED INTERNET UND PHONE 250 CABLE U,0,0,91,0
60 - 64,NRW,0,22,63,2,54.980000000,2PLAY,54.980000000,54.980000000,VF RIP 1000 U-TREUE,0,63,22,1
60 - 64,NRW,0,18,197,6,56.950000000,VF PREMIUM,69.950000000,34.980000000,GIGAZUHAUSE 500 TREUE B,0,197,18,1
45 - 49,KBW,0,115,30,0,53.940000000,DIGITAL KABELANSCHLUSS,53.940000000,32.950000000,RED INTERNET UND PHONE 50 CABLE U,0,0,115,0
30 - 34,NRW,0,35,30,0,29.990000000,2PLAY,29.990000000,29.990000000,VF RIP 100 U-TREUE,0,0,35,1
30 - 34,NRW,0,27,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE 50 CABLE U,0,0,27,0
35 - 39,NRW,0,53,30,0,34.980000000,N/A,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,53,0
30 - 34,NRW,0,25,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE 100 CABLE U,0,0,25,1
70 - 74,KBW,0,14,562,18,37.970000000,SUPERWLAN,37.970000000,27.990000000,GIGAZUHAUSE 100 TREUE B,0,333,14,0
35 - 39,NRW,0,12,376,12,37.980000000,2PLAY,37.980000000,37.980000000,GIGAZUHAUSE 250 TREUE B,0,376,12,0
55 - 59,NRW,0,78,30,0,39.990000000,2PLAY,39.990000000,39.990000000,VF RIP 250 U-TREUE,0,0,78,0
70 - 74,HSN,1,23,40,1,74.940000000,VF PREMIUM,87.940000000,47.960000000,VF CABLEMAX 1000,19,40,23,1
60 - 64,KBW,0,145,30,0,73.310000000,ANALOG KABELANSCHLUSS,73.310000000,52.950000000,3PLAY PLUS 100 MTA,0,0,122,1
65 - 69,KBW,0,21,112,3,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE 50 CABLE U,0,112,21,1
45 - 49,KBW,0,21,113,3,44.990000000,2PLAY,44.990000000,44.990000000,GIGAZUHAUSE 250 KABEL,0,113,21,1
65 - 69,NRW,0,39,30,0,49.990000000,SUPERWLAN,49.990000000,49.990000000,RED INTERNET UND PHONE 500 CABLE U,0,0,39,1
65 - 69,NRW,0,19,163,5,61.960000000,2PLAY,61.960000000,61.960000000,GIGAZUHAUSE 500 KABEL,0,163,19,1
50 - 54,NRW,0,58,30,0,49.990000000,2PLAY,49.990000000,49.990000000,GIGAZUHAUSE 500 KABEL,0,0,58,0
40 - 44,KBW,0,156,30,0,67.960000000,N/A,67.960000000,34.990000000,VF RIP 100 U-TREUE,0,0,25,1
40 - 44,NRW,0,24,30,0,26.990000000,SUPERWLAN,29.990000000,29.990000000,VF RIP 100 U-TREUE,0,14,24,1
40 - 44,NRW,0,29,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,29,0
30 - 34,KBW,0,18,210,6,39.980000000,2PLAY,39.980000000,39.980000000,VF RIP 100 U-TREUE,0,210,18,0
25 - 29,HSN,0,29,30,0,49.990000000,N/A,49.990000000,49.990000000,RED INTERNET UND PHONE 500 CABLE U,0,0,29,0
35 - 39,NRW,0,34,30,0,54.970000000,HD OPTION,59.970000000,44.980000000,VF CABLEMAX 1000,0,0,34,0
80 and over,KBW,0,204,119,3,48.350000000,ANALOG KABELANSCHLUSS,48.350000000,27.990000000,GIGAZUHAUSE 100 TREUE B,0,119,21,0
25 - 29,KBW,0,59,30,0,39.990000000,2PLAY,39.990000000,39.990000000,2PLAY PLUS 100,0,0,59,0
60 - 64,NRW,0,48,30,0,42.980000000,2PLAY,42.980000000,42.980000000,VF RIP 250 U-TREUE,0,0,48,1
25 - 29,HSN,0,24,30,0,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,0,24,1
40 - 44,NRW,0,22,81,2,59.950000000,VF PREMIUM,64.950000000,39.980000000,VF CABLEMAX 500,24,81,22,1
70 - 74,NRW,0,40,30,0,94.970000000,HD OPTION,99.970000000,54.990000000,RED INTERNET UND PHONE 1000 CABLE U,0,0,40,0
18 - 24,NRW,0,20,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,0,20,1
45 - 49,KBW,0,65,30,0,32.990000000,2PLAY,32.990000000,32.990000000,VF RIP 100 U-TREUE,0,0,65,1
60 - 64,KBW,0,18,190,6,44.990000000,SUPERWLAN,44.990000000,44.990000000,GIGAZUHAUSE 250 KABEL,0,190,18,0
35 - 39,NRW,0,53,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,53,1
35 - 39,NRW,0,23,56,1,48.970000000,2PLAY,48.970000000,48.970000000,VF CABLEMAX 1000,0,56,23,1
30 - 34,NRW,0,21,120,3,59.990000000,SUPERWLAN,59.990000000,59.990000000,GIGAZUHAUSE 1000 KABEL,0,120,21,1
45 - 49,KBW,0,59,30,0,49.990000000,2PLAY,49.990000000,49.990000000,GIGAZUHAUSE 500 KABEL,0,0,59,0
35 - 39,NRW,0,22,246,8,34.990000000,SUPERWLAN,34.990000000,34.990000000,GIGAZUHAUSE 50 KABEL,30,246,16,1
80 and over,KBW,0,51,439,14,44.980000000,SUPERWLAN,59.970000000,29.990000000,VF RIP 100 U-TREUE,0,0,51,0
80 and over,KBW,0,211,30,0,55.980000000,ANALOG KABELANSCHLUSS,55.980000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,74,0
50 - 54,HSN,0,176,30,0,70.980000000,HD OPTION,80.960000000,49.990000000,RED INTERNET UND PHONE 500 CABLE U,0,0,78,1
35 - 39,NRW,0,13,364,11,42.970000000,SUPERWLAN,42.970000000,42.970000000,GIGAZUHAUSE 100 KABEL,0,364,13,0
45 - 49,NRW,0,23,42,1,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,42,23,1
30 - 34,NRW,0,34,505,16,62.960000000,DIGITAL KABELANSCHLUSS,62.960000000,49.970000000,VF CABLEMAX 1000,0,0,34,0
75 - 79,KBW,0,24,24,0,55.930000000,3PLAY,55.930000000,55.930000000,3PLAY PLUS 100 MTA,0,24,24,1
70 - 74,KBW,0,153,30,0,69.350000000,N/A,69.350000000,48.360000000,3PLAY JUMP 120,0,0,87,0
25 - 29,NRW,0,26,30,0,48.970000000,2PLAY,48.970000000,48.970000000,VF CABLEMAX 1000,0,0,26,1
30 - 34,KBW,0,43,30,0,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,0,43,1
40 - 44,NRW,0,31,30,0,59.980000000,2PLAY,59.980000000,59.980000000,RED INTERNET & PHONE 1000 CABLE U,0,0,31,1
35 - 39,NRW,0,22,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,22,1
40 - 44,NRW,0,28,30,0,51.970000000,HD OPTION,51.970000000,44.980000000,VF CABLEMAX 1000,0,0,28,0
30 - 34,KBW,0,74,30,0,24.990000000,1PLAY,24.990000000,24.990000000,INTERNET COMFORT 60,0,0,74,0
55 - 59,KBW,0,49,30,0,52.970000000,SUPERWLAN,62.950000000,37.980000000,VF RIP 100 U-TREUE,0,0,49,0
60 - 64,NRW,1,14,648,21,42.960000000,VF PREMIUM,62.950000000,24.990000000,GIGAZUHAUSE 100 TREUE C,26,322,14,1
80 and over,KBW,0,19,153,5,37.970000000,DIGITAL KABELANSCHLUSS,37.970000000,27.980000000,GIGAZUHAUSE 50 TREUE B,0,153,19,1
60 - 64,KBW,1,21,105,3,22.990000000,2PLAY,22.990000000,22.990000000,RIP 50 CABLE U TREUE,21,105,21,0
18 - 24,NRW,0,43,30,0,24.990000000,2PLAY,29.990000000,24.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,43,0
55 - 59,KBW,0,114,30,0,46.960000000,DIGITAL KABELANSCHLUSS,46.960000000,25.970000000,INTERNET 50,0,0,57,0
55 - 59,NRW,0,64,30,0,32.990000000,N/A,32.990000000,32.990000000,VF RIP 100 U-TREUE,0,0,64,0
70 - 74,HSN,0,39,30,0,44.980000000,HD OPTION,49.980000000,34.990000000,VF RIP 100 U-TREUE,0,0,39,1
35 - 39,KBW,0,23,47,1,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,47,23,0
60 - 64,KBW,0,203,30,0,68.330000000,ANALOG KABELANSCHLUSS,68.330000000,47.970000000,VF RIP 250 U-TREUE,0,0,5,0
55 - 59,HSN,0,24,165,5,49.970000000,SUPERWLAN,59.970000000,24.990000000,VF RIP 100 U-TREUE,0,30,24,1
40 - 44,NRW,0,49,31,1,44.980000000,N/A,44.980000000,44.980000000,VF CABLEMAX 1000,0,31,23,0
40 - 44,HSN,0,15,105,3,44.970000000,2PLAY,44.970000000,44.970000000,RED INTERNET UND PHONE 250 CABLE U,0,105,15,1
25 - 29,NRW,0,34,30,0,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,0,34,1
30 - 34,KBW,0,17,226,7,44.990000000,SUPERWLAN,44.990000000,44.990000000,GIGAZUHAUSE 250 KABEL,0,226,17,0
60 - 64,KBW,0,96,30,0,52.950000000,N/A,52.950000000,52.950000000,GIGAZUHAUSE 250 KABEL,0,0,96,0
65 - 69,KBW,0,200,30,0,73.310000000,SUPERWLAN,73.310000000,39.980000000,VF CABLEMAX 1000,0,0,53,0
50 - 54,HSN,0,24,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE 50 CABLE U,0,25,24,1
80 and over,NRW,0,16,266,8,24.990000000,2PLAY,24.990000000,24.990000000,GIGAZUHAUSE 100 TREUE C,0,266,16,0
35 - 39,NRW,0,23,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE 100 CABLE U,0,0,23,1
50 - 54,KBW,0,108,30,0,19.990000000,1PLAY,19.990000000,19.990000000,1PLAY 30MBIT 4ALL,0,0,108,1
35 - 39,HSN,0,24,28,0,189.880000000,2PLAY,189.880000000,189.880000000,VF CABLEMAX 1000,0,28,24,0
40 - 44,NRW,0,55,30,0,49.990000000,2PLAY,49.990000000,49.990000000,GIGAZUHAUSE 500 KABEL,0,0,55,0
55 - 59,NRW,0,44,30,0,54.990000000,2PLAY,54.990000000,54.990000000,RED INTERNET UND PHONE 1000 CABLE U,0,0,44,1
60 - 64,KBW,0,20,138,4,82.950000000,VF PREMIUM,92.950000000,52.970000000,GIGAZUHAUSE 250 KABEL,0,138,20,0
40 - 44,KBW,0,135,30,0,29.890000000,1PLAY,29.890000000,29.890000000,INTERNET 50,0,0,135,1
18 - 24,HSN,0,34,30,0,53.980000000,2PLAY,53.980000000,53.980000000,RED INTERNET UND PHONE 1000 CABLE U,0,0,34,0
80 and over,NRW,0,12,370,12,24.990000000,2PLAY,24.990000000,24.990000000,GIGAZUHAUSE 50 TREUE C,0,370,12,0
40 - 44,NRW,0,30,30,0,44.980000000,N/A,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,30,1
40 - 44,KBW,0,23,60,1,53.960000000,2PLAY,53.960000000,53.960000000,VF CABLEMAX 1000,0,60,23,0
55 - 59,HSN,0,50,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,50,1
80 and over,NRW,0,157,30,0,47.970000000,N/A,47.970000000,42.970000000,RED INTERNET UND PHONE 250 CABLE U,0,0,91,1
30 - 34,NRW,0,46,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,46,1
40 - 44,KBW,0,130,30,0,63.960000000,DIGITAL KABELANSCHLUSS,63.960000000,42.970000000,RED INTERNET UND PHONE 250 CABLE U,0,0,81,1
65 - 69,NRW,0,182,30,0,42.860000000,3PLAY,42.860000000,42.860000000,3PLAY 30MBIT 4ALL,0,0,182,0
70 - 74,KBW,0,62,30,0,44.970000000,N/A,44.970000000,44.970000000,GIGAZUHAUSE 250 KABEL,0,0,62,0
35 - 39,KBW,0,43,30,0,49.970000000,2PLAY,49.970000000,49.970000000,RED INTERNET UND PHONE 250 CABLE U,0,0,43,1
75 - 79,NRW,0,40,30,0,32.990000000,2PLAY,32.990000000,32.990000000,VF RIP 100 U-TREUE,0,0,40,0
40 - 44,KBW,0,50,30,0,49.990000000,2PLAY,49.990000000,49.990000000,RED INTERNET UND PHONE 500 CABLE U,0,0,50,0
50 - 54,KBW,0,78,30,0,74.970000000,N/A,84.970000000,54.980000000,GIGAZUHAUSE 500 KABEL,0,0,64,0
40 - 44,NRW,0,24,24,0,58.980000000,2PLAY,58.980000000,58.980000000,RED INTERNET UND PHONE 1000 CABLE U,0,24,24,1
35 - 39,KBW,0,82,30,0,32.990000000,N/A,32.990000000,32.990000000,VF RIP 100 U-TREUE,0,0,54,1
40 - 44,HSN,0,122,30,0,39.990000000,N/A,39.990000000,39.990000000,VF RIP 250 U-TREUE,0,0,76,1
30 - 34,NRW,0,50,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,50,0
65 - 69,NRW,0,157,674,22,49.870000000,SUPERWLAN,49.870000000,39.890000000,3PLAY 32MBIT,0,0,157,0
55 - 59,KBW,0,33,30,0,42.980000000,2PLAY,42.980000000,42.980000000,VF RIP 250 U-TREUE,0,0,33,0
70 - 74,NRW,3,24,12,0,67.960000000,HD OPTION,77.960000000,42.980000000,VF RIP 250 U-TREUE,5,12,24,1
60 - 64,KBW,1,57,699,23,69.930000000,VF PREMIUM,74.930000000,39.980000000,GIGAZUHAUSE 500 TREUE B,24,227,17,0
35 - 39,NRW,0,25,30,0,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,0,25,0
40 - 44,KBW,0,15,283,9,72.940000000,HD OPTION,82.940000000,47.960000000,GIGAZUHAUSE 500 TREUE B,0,283,15,1
75 - 79,NRW,0,12,665,21,34.970000000,SUPERWLAN,34.970000000,24.990000000,GIGAZUHAUSE 50 TREUE C,0,383,12,0
50 - 54,NRW,0,48,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,48,0
25 - 29,NRW,0,23,35,1,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,35,23,1
75 - 79,NRW,0,73,495,16,64.970000000,HD OPTION,74.970000000,39.990000000,VF RIP 250 U-TREUE,0,0,73,0
35 - 39,KBW,1,13,354,11,39.980000000,2PLAY,39.980000000,39.980000000,RED INTERNET UND PHONE 250 CABLE U,25,354,13,1
60 - 64,KBW,0,34,30,0,40.990000000,HD OPTION,49.980000000,38.980000000,RED INTERNET UND PHONE 100 CABLE U,0,0,34,1
25 - 29,KBW,0,19,183,5,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE 100 KABEL,0,183,19,0
65 - 69,KBW,0,211,45,1,83.940000000,HD OPTION,88.940000000,42.980000000,VF RIP 250 U-TREUE,0,45,23,0
50 - 54,NRW,0,22,66,2,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET UND PHONE 100 CABLE U,0,66,22,1
50 - 54,NRW,0,27,30,0,48.970000000,2PLAY,48.970000000,48.970000000,VF CABLEMAX 1000,0,0,27,0
35 - 39,KBW,0,23,596,19,55.960000000,DIGITAL KABELANSCHLUSS,55.960000000,48.970000000,VF CABLEMAX 1000,0,32,23,0
40 - 44,HSN,0,62,30,0,24.990000000,1PLAY,24.990000000,24.990000000,INTERNET COMFORT 60,0,0,62,1
30 - 34,NRW,0,35,30,0,59.970000000,SUPERWLAN,59.970000000,44.980000000,VF CABLEMAX 1000,0,0,35,1
45 - 49,NRW,0,51,30,0,54.990000000,2PLAY,54.990000000,54.990000000,RED INTERNET UND PHONE 1000 CABLE U,0,0,51,1
55 - 59,NRW,0,34,30,0,44.950000000,N/A,64.960000000,49.970000000,RED INTERNET UND PHONE 250 CABLE U,0,0,34,1
18 - 24,NRW,0,5,30,0,29.990000000,N/A,29.990000000,29.990000000,RED INTERNET & PHONE 50 CABLE U,0,0,5,1
25 - 29,HSN,0,19,30,0,0E-9,1PLAY,0E-9,0E-9,MMA,0,0,19,0
50 - 54,NRW,0,103,30,0,57.970000000,N/A,57.970000000,42.980000000,VF RIP 250 U-TREUE,0,0,28,1
30 - 34,HSN,0,38,30,0,24.990000000,2PLAY,24.990000000,24.990000000,VF RIP 100 U-TREUE,0,0,38,1
65 - 69,NRW,0,178,30,0,18.990000000,N/A,37.890000000,10.000000000,2PLAY 32MBIT,0,0,142,0
50 - 54,KBW,0,89,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET UND PHONE 250 CABLE U,0,0,89,0
70 - 74,NRW,0,64,89,2,62.950000000,N/A,77.950000000,49.970000000,VF CABLEMAX 1000,0,0,54,1
50 - 54,NRW,0,15,294,9,49.980000000,2PLAY,49.980000000,49.980000000,GIGAZUHAUSE 500 TREUE B,0,294,15,0
50 - 54,KBW,0,13,341,11,44.990000000,2PLAY,44.990000000,44.990000000,GIGAZUHAUSE 1000 TREUE B,0,341,13,0
35 - 39,KBW,0,60,30,0,32.990000000,2PLAY,32.990000000,32.990000000,VF RIP 100 U-TREUE,0,0,60,0
60 - 64,HSN,0,200,30,0,55.870000000,DIGITAL KABELANSCHLUSS,55.870000000,34.880000000,3PLAY 30MBIT 4ALL,0,0,192,0
65 - 69,KBW,0,21,113,3,19.990000000,SUPERWLAN,29.990000000,19.990000000,RED INTERNET UND PHONE 50 CABLE U,24,113,21,1
45 - 49,KBW,0,77,30,0,60.980000000,DIGITAL KABELANSCHLUSS,60.980000000,39.990000000,VF RIP 250 U-TREUE,0,0,77,0
25 - 29,KBW,0,12,365,12,42.970000000,SUPERWLAN,42.970000000,42.970000000,GIGAZUHAUSE 100 KABEL,0,365,12,1
60 - 64,NRW,0,43,30,0,37.990000000,2PLAY,37.990000000,37.990000000,VF RIP 250 U-TREUE,0,0,43,0
30 - 34,NRW,0,15,303,9,44.990000000,2PLAY,44.990000000,44.990000000,GIGAZUHAUSE 250 KABEL,0,303,15,0
30 - 34,KBW,0,28,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE 50 CABLE U,0,0,28,1
30 - 34,KBW,0,49,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,49,1
55 - 59,KBW,0,77,30,0,39.990000000,2PLAY,39.990000000,39.990000000,VF RIP 250 U-TREUE,0,0,77,0
18 - 24,NRW,0,19,159,5,63.980000000,SUPERWLAN,63.980000000,63.980000000,GIGAZUHAUSE 1000 KABEL,0,159,19,0
45 - 49,KBW,0,43,105,3,44.980000000,N/A,44.980000000,44.980000000,VF CABLEMAX 1000,0,105,21,0
30 - 34,NRW,0,24,189,6,39.980000000,N/A,50.950000000,39.980000000,VF CABLEMAX 1000,0,19,24,0
50 - 54,NRW,0,39,30,0,49.970000000,2PLAY,49.970000000,49.970000000,VF CABLEMAX 1000,0,0,39,1
35 - 39,NRW,0,23,60,1,48.970000000,SUPERWLAN,48.970000000,48.970000000,VF CABLEMAX 1000,0,60,23,1
50 - 54,NRW,0,49,129,4,64.960000000,N/A,64.960000000,44.970000000,GIGAZUHAUSE 500 TREUE B,0,129,20,1
65 - 69,NRW,0,46,30,0,42.980000000,N/A,42.980000000,42.980000000,VF RIP 250 U-TREUE,0,0,46,0
50 - 54,NRW,0,148,30,0,44.880000000,3PLAY,44.880000000,44.880000000,3PLAY PLUS 50,0,0,148,0
75 - 79,NRW,0,25,30,0,44.980000000,DIGITAL KABELANSCHLUSS,44.980000000,29.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,25,1
18 - 24,NRW,0,24,24,0,48.970000000,2PLAY,48.970000000,48.970000000,VF CABLEMAX 1000,0,24,24,1
30 - 34,NRW,0,40,30,0,47.990000000,SUPERWLAN,47.990000000,47.990000000,VF RIP 500 U-TREUE,0,0,40,1
45 - 49,KBW,0,157,30,0,67.940000000,ANALOG KABELANSCHLUSS,67.940000000,46.950000000,3PLAY TREUE 100,0,0,105,1
40 - 44,NRW,0,34,30,0,77.960000000,HD OPTION,87.960000000,52.980000000,VF RIP 500 U-TREUE,0,0,30,1
60 - 64,KBW,0,198,30,0,80.340000000,HD MODUL,80.340000000,59.980000000,RED INTERNET UND PHONE 1000 CABLE U,0,0,31,0
18 - 24,HSN,0,23,50,1,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,50,23,1
35 - 39,HSN,0,21,95,3,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,95,21,1
30 - 34,KBW,0,43,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,43,1
45 - 49,KBW,0,78,30,0,39.990000000,2PLAY,39.990000000,39.990000000,VF RIP 250 U-TREUE,0,0,78,0
30 - 34,HSN,0,63,30,0,32.980000000,1PLAY,32.980000000,32.980000000,INTERNET PREMIUM 120,0,0,63,0
35 - 39,KBW,0,22,77,2,34.990000000,2PLAY,34.990000000,34.990000000,VF CABLEMAX 500,24,77,22,1
35 - 39,KBW,0,23,50,1,54.970000000,SUPERWLAN,59.970000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,50,23,1
40 - 44,KBW,0,19,157,5,64.960000000,VF PREMIUM,69.960000000,44.990000000,GIGAZUHAUSE 250 KABEL,0,157,19,1
50 - 54,NRW,0,51,30,0,63.970000000,SERIES AND MOVIES,68.970000000,49.990000000,RED INTERNET UND PHONE 500 CABLE U,0,0,51,1
40 - 44,KBW,0,64,30,0,39.990000000,SUPERWLAN,39.990000000,39.990000000,VF RIP 250 U-TREUE,0,0,64,0
75 - 79,NRW,0,68,30,0,57.970000000,DIGITAL KABELANSCHLUSS,67.970000000,37.980000000,VF RIP 100 U-TREUE,0,0,68,1
65 - 69,KBW,0,49,30,0,32.990000000,N/A,32.990000000,32.990000000,VF RIP 100 U-TREUE,0,0,49,0
35 - 39,KBW,0,20,135,4,34.990000000,SUPERWLAN,34.990000000,34.990000000,GIGAZUHAUSE 50 KABEL,0,135,20,1
55 - 59,HSN,1,61,30,0,289.880000000,2PLAY,289.880000000,289.880000000,2PLAY FLY 400,12,0,61,1
60 - 64,HSN,3,18,211,6,39.980000000,2PLAY,39.980000000,39.980000000,GIGAZUHAUSE 250 TREUE C,0,211,18,0
25 - 29,NRW,0,16,243,8,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE 100 KABEL,0,243,3,1
40 - 44,NRW,0,127,30,0,30.880000000,2PLAY,30.880000000,30.880000000,RED INTERNET UND PHONE 50 CABLE U,0,0,127,1
75 - 79,NRW,0,139,534,17,49.860000000,DIGITAL KABELANSCHLUSS,49.860000000,42.870000000,3PLAY SMART 50,0,0,139,1
25 - 29,KBW,0,48,30,0,44.980000000,N/A,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,34,0
55 - 59,KBW,1,62,30,0,29.990000000,2PLAY,29.990000000,29.990000000,VF RIP 100 U-TREUE,7,0,62,1
65 - 69,NRW,0,46,30,0,38.840000000,3PLAY,38.840000000,38.840000000,3PLAY 30MBIT 4ALL,0,0,46,1
18 - 24,NRW,0,48,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,48,1
60 - 64,KBW,0,211,100,3,62.980000000,HD RECEIVER,62.980000000,39.990000000,VF CABLEMAX 500,0,100,21,0
65 - 69,KBW,0,71,30,0,32.990000000,2PLAY,32.990000000,32.990000000,VF RIP 100 U-TREUE,0,0,71,0
80 and over,KBW,0,45,30,0,39.980000000,2PLAY,39.980000000,39.980000000,RED INTERNET UND PHONE 50 CABLE U,0,0,45,0
80 and over,NRW,0,23,543,17,32.980000000,SUPERWLAN,42.980000000,29.990000000,RED INTERNET & PHONE 50 CABLE U,22,53,23,1
35 - 39,KBW,0,45,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX 500,0,0,45,0
30 - 34,KBW,0,12,373,12,52.980000000,SUPERWLAN,52.980000000,52.980000000,GIGAZUHAUSE CABLEMAX 1000,0,373,12,1
40 - 44,KBW,0,52,30,0,80.970000000,SUPERWLAN,85.970000000,49.990000000,RED INTERNET UND PHONE 500 CABLE U,0,0,52,1
65 - 69,KBW,0,27,30,0,48.970000000,2PLAY,48.970000000,48.970000000,RED INTERNET UND PHONE 100 CABLE U,0,0,27,0
60 - 64,KBW,0,173,30,0,33.740000000,2PLAY,33.740000000,33.740000000,RED INTERNET UND PHONE 50 CABLE U,0,0,173,0
25 - 29,KBW,0,15,281,9,82.970000000,SUPERWLAN,82.970000000,62.980000000,GIGAZUHAUSE 1000 KABEL,0,281,15,0
35 - 39,NRW,0,56,52,1,49.990000000,SUPERWLAN,61.960000000,49.990000000,RED INTERNET UND PHONE 1000 CABLE U,0,52,23,1
25 - 29,NRW,0,28,30,0,54.990000000,SUPERWLAN,54.990000000,54.990000000,RED INTERNET UND PHONE 1000 CABLE U,0,0,28,1
65 - 69,NRW,0,20,131,4,38.980000000,2PLAY,38.980000000,38.980000000,GIGAZUHAUSE 50 KABEL,0,131,20,1
35 - 39,NRW,0,89,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET UND PHONE 250 CABLE U,0,0,89,1
45 - 49,HSN,0,75,30,0,89.960000000,DIGITAL KABELANSCHLUSS,99.960000000,54.980000000,GIGAZUHAUSE 500 KABEL,0,0,75,0
35 - 39,NRW,0,33,30,0,54.970000000,SUPERWLAN,59.970000000,44.980000000,VF CABLEMAX 1000,0,0,33,1
30 - 34,KBW,0,12,365,12,72.970000000,HD OPTION,77.970000000,42.990000000,GIGAZUHAUSE 500 TREUE C,0,365,12,1
45 - 49,NRW,0,46,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX 500,0,0,46,1
35 - 39,NRW,0,25,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,0,25,1
60 - 64,HSN,0,51,686,22,42.980000000,N/A,45.980000000,32.990000000,VF RIP 100 U-TREUE,0,0,51,0
25 - 29,NRW,0,30,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET & PHONE 250 CABLE U,0,0,30,1
