customer_age_class,region,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
65 - 69,KBW,44.77,37.78,590,0,GIGAZUHAUSE KABEL,0
30 - 34,HSN,65.96,44.97,374,3,GIGAZUHAUSE KABEL,1
25 - 29,NRW,59.99,59.99,30,0,3PLAY FLY,1
50 - 54,NRW,45.95,39.97,368,0,GIGAZUHAUSE TREUE B,1
70 - 74,NRW,44.97,34.98,30,0,VF RIP U-TREUE,0
25 - 29,NRW,29.99,29.99,30,0,VF RIP U-TREUE,1
50 - 54,NRW,73.33,42.98,30,0,VF RIP U-TREUE,0
55 - 59,KBW,37.99,37.99,30,0,VF RIP U-TREUE,0
45 - 49,NRW,54.98,54.98,30,0,RED INTERNET & PHONE CABLE U,1
45 - 49,KBW,30.24,30.24,30,0,RED INTERNET & PHONE CABLE U,1
60 - 64,KBW,39.99,39.99,30,0,VF RIP U-TREUE,0
70 - 74,NRW,39.99,39.99,30,0,VF RIP U-TREUE,1
80 and over,KBW,65.98,44.99,178,0,GIGAZUHAUSE KABEL,0
18 - 24,KBW,34.99,34.99,243,0,GIGAZUHAUSE KABEL,0
18 - 24,NRW,42.97,42.97,380,0,GIGAZUHAUSE KABEL,1
50 - 54,KBW,68.97,58.98,17,2,RED INTERNET & PHONE CABLE U,0
65 - 69,NRW,32.9,32.9,30,0,3PLAY SMART HRZ,0
35 - 39,NRW,29.99,29.99,30,0,RED INTERNET & PHONE CABLE U,0
60 - 64,KBW,74.96,34.98,30,0,VF RIP U-TREUE,0
18 - 24,HSN,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,1
40 - 44,KBW,39.98,39.98,168,0,VF CABLEMAX,0
65 - 69,KBW,78.97,47.99,61,0,VF RIP U-TREUE,1
35 - 39,KBW,39.98,39.98,224,0,GIGAZUHAUSE KABEL,1
55 - 59,NRW,70.97,39.99,30,0,VF RIP U-TREUE,1
25 - 29,KBW,44.98,44.98,30,0,VF CABLEMAX,0
35 - 39,HSN,39.98,39.98,30,0,GIGAZUHAUSE TREUE B,0
30 - 34,HSN,34.99,37.99,30,0,VF RIP U-TREUE,1
40 - 44,NRW,44.98,44.98,23,0,RED INTERNET & PHONE CABLE U,0
40 - 44,NRW,39.99,39.99,30,0,RED INTERNET & PHONE CABLE U,0
60 - 64,KBW,32.99,32.99,117,0,GIGAZUHAUSE TREUE B,0
50 - 54,KBW,29.99,29.99,234,0,GIGAZUHAUSE TREUE C,0
40 - 44,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
50 - 54,HSN,169.92,169.92,30,0,VF CABLEMAX,0
30 - 34,NRW,32.99,32.99,386,0,GIGAZUHAUSE TREUE B,0
35 - 39,KBW,96.93,53.96,30,0,VF CABLEMAX,1
25 - 29,NRW,34.99,34.99,30,0,VF RIP U-TREUE,1
55 - 59,KBW,52.98,49.99,368,0,GIGAZUHAUSE CABLEMAX,0
40 - 44,KBW,44.98,44.98,105,0,VF CABLEMAX,0
60 - 64,NRW,49.96,32.99,667,0,VF RIP U-TREUE,0
45 - 49,NRW,29.99,29.99,30,0,INTERNET PREMIUM,0
18 - 24,HSN,29.99,29.99,321,0,GIGAZUHAUSE TREUE C,1
65 - 69,NRW,61.89,40.9,30,0,2PLAY PLUS,0
65 - 69,KBW,44.97,44.97,361,0,GIGAZUHAUSE TREUE B,0
55 - 59,NRW,54.98,34.99,30,0,RED INTERNET & PHONE CABLE U,0
35 - 39,NRW,37.99,37.99,236,0,VF RIP U-TREUE,0
40 - 44,NRW,29.99,29.99,30,0,RED INTERNET & PHONE CABLE U,1
45 - 49,KBW,83.97,59.99,30,0,TREUEPLUS,1
45 - 49,KBW,39.98,39.98,15,0,VF CABLEMAX,0
35 - 39,NRW,62.98,62.98,277,0,GIGAZUHAUSE KABEL,0
65 - 69,HSN,84.97,64.98,30,2,2PLAY FLY,1
65 - 69,NRW,32.99,32.99,357,0,GIGAZUHAUSE TREUE B,0
40 - 44,HSN,32.99,32.99,191,0,GIGAZUHAUSE TREUE B,0
55 - 59,NRW,66.43,45.44,30,0,3PLAY COMFORT,0
45 - 49,HSN,59.99,59.99,167,0,GIGAZUHAUSE KABEL,0
35 - 39,KBW,54.97,34.99,153,2,GIGAZUHAUSE TREUE C,1
50 - 54,KBW,24.99,24.99,30,0,INTERNET COMFORT,0
60 - 64,NRW,79.96,49.98,254,0,GIGAZUHAUSE TREUE B,0
80 and over,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
50 - 54,NRW,65.97,44.98,30,0,RED INTERNET & PHONE CABLE U,0
25 - 29,KBW,38.98,38.98,30,0,RED INTERNET & PHONE CABLE U,1
50 - 54,NRW,37.98,37.98,269,0,GIGAZUHAUSE KABEL,0
55 - 59,KBW,41.99,39.99,30,0,VF RIP U-TREUE,0
50 - 54,KBW,29.99,29.99,30,0,VF RIP U-TREUE,1
55 - 59,KBW,49.97,49.97,30,0,VF CABLEMAX,0
45 - 49,NRW,39.99,39.99,30,0,VF RIP U-TREUE,1
35 - 39,NRW,39.98,39.98,155,0,GIGAZUHAUSE KABEL,1
25 - 29,KBW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
75 - 79,KBW,42.98,42.98,30,0,VF RIP U-TREUE,0
35 - 39,HSN,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,0
45 - 49,KBW,59.96,49.98,458,0,GIGAZUHAUSE KABEL,1
35 - 39,KBW,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,1
65 - 69,NRW,34.98,39.98,354,0,GIGAZUHAUSE TREUE C,0
60 - 64,HSN,52.96,32.99,30,0,VF RIP U-TREUE,0
60 - 64,NRW,44.98,44.98,105,0,VF CABLEMAX,0
50 - 54,KBW,38.98,38.98,30,0,RED INTERNET & PHONE CABLE U,0
30 - 34,NRW,39.99,39.99,30,0,RED INTERNET & PHONE CABLE U,1
35 - 39,NRW,37.99,37.99,30,0,VF RIP U-TREUE,0
45 - 49,HSN,59.98,59.98,30,0,RED INTERNET & PHONE CABLE U,0
30 - 34,NRW,52.96,52.96,91,0,VF CABLEMAX,1
30 - 34,NRW,39.99,39.99,1,0,RED INTERNET & PHONE CABLE U,1
65 - 69,NRW,85.47,62.98,607,1,GIGAZUHAUSE KABEL,1
50 - 54,NRW,44.98,44.98,30,0,VF CABLEMAX,1
65 - 69,HSN,47.96,37.98,389,0,GIGAZUHAUSE TREUE D,0
75 - 79,NRW,29.98,34.98,375,0,GIGAZUHAUSE TREUE C,0
30 - 34,NRW,37.98,37.98,350,0,GIGAZUHAUSE KABEL,1
80 and over,NRW,60.87,39.88,30,0,3PLAY,0
30 - 34,NRW,39.99,39.99,30,0,3PLAY TREUE,1
40 - 44,NRW,42.97,42.97,30,0,2PLAY TREUE,0
30 - 34,KBW,37.98,37.98,178,0,GIGAZUHAUSE TREUE B,1
45 - 49,NRW,47.99,47.99,30,0,VF RIP U-TREUE,1
60 - 64,HSN,54.96,34.99,30,0,VF RIP U-TREUE,0
25 - 29,NRW,39.98,39.98,153,0,GIGAZUHAUSE KABEL,1
55 - 59,NRW,44.97,44.97,30,0,GIGAZUHAUSE KABEL,0
25 - 29,KBW,95.97,74.98,30,0,2PLAY FLY,0
35 - 39,KBW,29.99,29.99,30,0,INTERNET PREMIUM,0
75 - 79,NRW,27.99,27.99,30,0,VF RIP U-TREUE,1
25 - 29,HSN,44.98,44.98,53,0,RED INTERNET & PHONE CABLE U,0
65 - 69,KBW,60.34,39.98,30,0,RED INTERNET & PHONE CABLE U,0
25 - 29,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
35 - 39,NRW,54.99,54.99,30,0,RED INTERNET & PHONE CABLE U,0
70 - 74,KBW,29.98,29.98,30,0,RED INTERNET & PHONE CABLE U,0
55 - 59,KBW,58.97,38.98,30,0,RED INTERNET & PHONE CABLE U,1
70 - 74,NRW,57.96,42.97,313,0,GIGAZUHAUSE TREUE D,0
35 - 39,NRW,49.99,49.99,30,0,RED INTERNET & PHONE CABLE U,1
55 - 59,HSN,29.99,29.99,30,0,VF RIP U-TREUE,0
70 - 74,KBW,50.98,29.99,30,0,RED INTERNET & PHONE CABLE U,1
80 and over,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,1
35 - 39,NRW,37.99,37.99,30,0,VF RIP U-TREUE,0
40 - 44,KBW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,1
40 - 44,NRW,39.98,39.98,210,0,GIGAZUHAUSE KABEL,1
25 - 29,NRW,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,0
45 - 49,HSN,37.99,37.99,30,0,VF RIP U-TREUE,1
25 - 29,KBW,44.98,44.98,30,0,VF CABLEMAX,1
70 - 74,NRW,45.97,39.98,30,0,GIGAZUHAUSE TREUE B,1
50 - 54,NRW,34.98,34.98,122,0,GIGAZUHAUSE TREUE B,0
25 - 29,NRW,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,1
80 and over,KBW,32.99,32.99,691,0,VF RIP U-TREUE,0
18 - 24,NRW,29.99,29.99,30,0,INTERNET PREMIUM,0
60 - 64,HSN,29.99,29.99,39,0,VF RIP U-TREUE,1
55 - 59,NRW,34.99,34.99,30,0,VF RIP U-TREUE,0
not available,KBW,44.97,44.97,56,0,VF CABLEMAX,0
25 - 29,HSN,245.88,245.88,30,0,RED INTERNET & PHONE CABLE U,0
50 - 54,HSN,39.98,39.98,165,0,GIGAZUHAUSE KABEL,1
60 - 64,NRW,79.97,49.99,216,0,VF RIP U-TREUE,0
30 - 34,HSN,121.96,121.96,30,0,VF RIP U-TREUE,1
75 - 79,KBW,37.78,37.78,30,0,RED INTERNET & PHONE CABLE U,0
60 - 64,NRW,37.98,37.98,314,0,GIGAZUHAUSE TREUE D,0
25 - 29,NRW,42.97,42.97,262,0,GIGAZUHAUSE KABEL,0
18 - 24,NRW,43.97,43.97,30,1,VF CABLEMAX,1
40 - 44,KBW,11.98,11.98,30,0,EAZY,0
75 - 79,NRW,33.85,33.85,30,0,RED INTERNET & PHONE CABLE U,0
60 - 64,NRW,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,0
25 - 29,NRW,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,1
65 - 69,HSN,169.92,169.92,30,0,VF RIP U-TREUE,0
65 - 69,NRW,53.96,53.96,30,0,2PLAY COMFORT,0
35 - 39,NRW,37.99,37.99,30,0,VF RIP U-TREUE,0
60 - 64,HSN,149.92,149.92,30,0,RED INTERNET & PHONE CABLE U,0
55 - 59,NRW,56.94,43.95,668,0,3PLAY SMART,1
60 - 64,NRW,29.99,29.99,30,0,INTERNET PREMIUM,0
45 - 49,NRW,29.98,29.98,30,1,VF CABLEMAX,0
30 - 34,NRW,47.99,47.99,30,0,VF RIP U-TREUE,1
60 - 64,KBW,72.33,51.97,30,0,2PLAY PLUS,0
35 - 39,HSN,32.99,32.99,30,0,VF RIP U-TREUE,1
70 - 74,NRW,55.98,34.99,30,0,RED INTERNET & PHONE CABLE U,0
70 - 74,KBW,88.76,43.42,30,0,GIGAZUHAUSE KABEL,0
40 - 44,KBW,78.94,41.98,30,0,VF RIP U-TREUE,0
70 - 74,KBW,68.84,32.95,30,0,RED INTERNET & PHONE CABLE U,0
40 - 44,NRW,19.99,19.99,30,0,1PLAY,1
40 - 44,NRW,44.98,44.98,30,0,VF RIP U-TREUE,0
25 - 29,KBW,54.97,44.98,30,0,RED INTERNET & PHONE CABLE U,1
70 - 74,HSN,69.87,48.88,30,0,3PLAY,1
70 - 74,NRW,44.98,44.98,30,0,VF CABLEMAX,1
65 - 69,NRW,81.96,44.99,140,0,GIGAZUHAUSE TREUE B,0
35 - 39,HSN,29.99,29.99,30,0,INTERNET PREMIUM,0
25 - 29,NRW,44.99,44.99,182,0,GIGAZUHAUSE KABEL,1
70 - 74,KBW,54.97,44.98,249,0,RED INTERNET & PHONE CABLE U,0
25 - 29,NRW,47.96,47.96,81,1,RED INTERNET & PHONE CABLE U,1
25 - 29,NRW,29.99,29.99,30,0,VF RIP U-TREUE,1
75 - 79,KBW,44.77,37.78,560,0,RED INTERNET & PHONE CABLE U,0
18 - 24,NRW,38.98,38.98,31,0,RED INTERNET & PHONE CABLE U,0
35 - 39,NRW,49.99,49.99,30,1,GIGAZUHAUSE KABEL,1
55 - 59,KBW,39.99,39.99,30,0,VF RIP U-TREUE,1
65 - 69,NRW,89.93,52.96,30,0,VF CABLEMAX,1
60 - 64,KBW,54.97,54.97,30,0,2PLAY TREUE,1
35 - 39,KBW,85.97,49.99,137,0,GIGAZUHAUSE TREUE C,0
65 - 69,KBW,42.98,42.98,119,0,VF RIP U-TREUE,0
18 - 24,NRW,24.99,24.99,30,0,INTERNET COMFORT,1
70 - 74,HSN,60.98,39.99,30,0,VF RIP U-TREUE,0
70 - 74,KBW,55.35,34.99,30,0,RED INTERNET & PHONE CABLE U,0
18 - 24,KBW,44.98,44.98,113,0,VF CABLEMAX,1
40 - 44,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
60 - 64,KBW,80.96,44.98,30,0,RED INTERNET & PHONE CABLE U,0
70 - 74,KBW,63.97,42.98,30,0,VF RIP U-TREUE,0
60 - 64,NRW,34.97,27.99,699,0,GIGAZUHAUSE TREUE B,0
25 - 29,NRW,29.99,29.99,94,0,VF RIP U-TREUE,0
75 - 79,NRW,49.98,49.98,241,0,GIGAZUHAUSE KABEL,0
80 and over,KBW,42.72,33.74,581,0,GIGAZUHAUSE KABEL,0
35 - 39,HSN,44.98,44.98,93,0,VF CABLEMAX,1
65 - 69,NRW,49.98,39.99,106,0,VF CABLEMAX,1
35 - 39,NRW,42.97,42.97,30,0,RED INTERNET & PHONE CABLE U,1
55 - 59,KBW,59.99,59.99,226,0,GIGAZUHAUSE KABEL,1
60 - 64,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
30 - 34,KBW,54.96,44.98,30,0,VF CABLEMAX,0
30 - 34,HSN,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
30 - 34,KBW,44.99,44.99,184,0,GIGAZUHAUSE KABEL,1
35 - 39,HSN,54.98,54.98,333,0,GIGAZUHAUSE KABEL,0
25 - 29,NRW,50.98,37.99,556,0,VF RIP U-TREUE,0
18 - 24,NRW,57.97,57.97,139,0,GIGAZUHAUSE KABEL,1
70 - 74,KBW,63.96,42.97,30,0,2PLAY COMFORT,0
40 - 44,NRW,44.99,44.99,30,0,RED INTERNET & PHONE CABLE U,0
40 - 44,NRW,47.99,47.99,30,0,3PLAY TREUE GENRE,1
65 - 69,KBW,68.95,47.96,30,0,3PLAY START,0
40 - 44,KBW,59.96,49.97,30,0,VF CABLEMAX,0
60 - 64,NRW,19.99,19.99,30,0,VF RIP U-TREUE,0
35 - 39,NRW,39.98,39.98,330,0,GIGAZUHAUSE KABEL,1
45 - 49,KBW,39.99,39.99,30,0,RED INTERNET & PHONE CABLE U,1
30 - 34,NRW,39.99,39.99,30,0,RED INTERNET & PHONE CABLE U,1
65 - 69,NRW,49.98,34.99,30,0,RED INTERNET & PHONE CABLE U,0
25 - 29,KBW,42.97,42.97,341,0,GIGAZUHAUSE KABEL,1
60 - 64,KBW,46.98,39.99,696,0,VF CABLEMAX,0
30 - 34,KBW,37.99,37.99,30,0,VF RIP U-TREUE,1
30 - 34,NRW,39.99,39.99,30,0,RED INTERNET & PHONE CABLE U,1
70 - 74,NRW,74.96,44.98,30,0,RED INTERNET & PHONE CABLE U,0
50 - 54,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,1
65 - 69,NRW,64.97,39.99,106,0,VF CABLEMAX,0
65 - 69,NRW,67.95,32.99,30,0,VF RIP U-TREUE,1
65 - 69,NRW,44.97,34.99,451,0,RED INTERNET & PHONE CABLE U,0
30 - 34,NRW,47.98,47.98,307,0,GIGAZUHAUSE KABEL,0
50 - 54,KBW,54.98,54.98,30,0,3PLAY TREUE,0
45 - 49,NRW,44.99,44.99,142,0,GIGAZUHAUSE TREUE B,0
70 - 74,NRW,44.97,39.98,106,0,RED INTERNET & PHONE CABLE U,1
40 - 44,KBW,44.99,44.99,30,2,RED INTERNET & PHONE CABLE U,1
50 - 54,HSN,29.99,29.99,75,0,VF RIP U-TREUE,1
35 - 39,KBW,59.98,39.99,30,0,VF RIP U-TREUE,0
60 - 64,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,1
30 - 34,NRW,54.96,44.98,643,0,RED INTERNET & PHONE CABLE U,1
80 and over,NRW,60.87,39.88,30,0,3PLAY,0
18 - 24,NRW,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,1
70 - 74,NRW,34.99,34.99,30,0,VF RIP U-TREUE,0
30 - 34,NRW,21.99,24.99,93,0,VF RIP U-TREUE,0
30 - 34,NRW,39.99,39.99,30,0,RED INTERNET & PHONE CABLE U,1
25 - 29,HSN,39.99,39.99,10,0,RED INTERNET & PHONE CABLE U,1
35 - 39,KBW,43.95,40.96,30,0,RED INTERNET & PHONE CABLE U,0
35 - 39,NRW,29.99,29.99,30,0,VF RIP U-TREUE,1
65 - 69,KBW,55.35,34.99,30,0,RED INTERNET & PHONE CABLE U,1
40 - 44,NRW,25.9,25.9,30,0,INTERNET,1
30 - 34,NRW,29.99,29.99,30,0,VF RIP U-TREUE,0
40 - 44,KBW,76.95,44.98,105,0,VF CABLEMAX,1
30 - 34,NRW,39.98,39.98,118,0,GIGAZUHAUSE KABEL,1
80 and over,NRW,28.88,9.98,30,0,HSI HZ BOX ONLY,1
45 - 49,KBW,32.99,32.99,30,0,VF RIP U-TREUE,1
40 - 44,HSN,39.98,39.98,240,0,GIGAZUHAUSE KABEL,1
70 - 74,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
75 - 79,KBW,59.97,37.99,337,0,VF RIP U-TREUE,0
45 - 49,NRW,58.98,58.98,30,0,RED INTERNET & PHONE CABLE U,0
50 - 54,KBW,54.98,54.98,30,0,VF RIP U-TREUE,0
30 - 34,KBW,47.98,47.98,394,0,GIGAZUHAUSE KABEL,1
45 - 49,NRW,49.98,49.98,310,0,GIGAZUHAUSE TREUE B,1
65 - 69,NRW,69.96,49.97,30,0,RED INTERNET & PHONE CABLE U,1
25 - 29,NRW,48.97,48.97,22,0,RED INTERNET & PHONE CABLE U,1
50 - 54,KBW,22.99,22.99,318,0,EAZY,1
35 - 39,HSN,48.98,48.98,119,0,GIGAZUHAUSE KABEL,1
55 - 59,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,1
55 - 59,HSN,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,0
55 - 59,KBW,189.88,189.88,30,0,VF CABLEMAX,1
40 - 44,KBW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
55 - 59,HSN,39.98,39.98,359,0,GIGAZUHAUSE TREUE B,1
60 - 64,HSN,43.98,43.98,59,0,RED INTERNET & PHONE CABLE U,1
50 - 54,HSN,63.86,52.98,667,0,GIGAZUHAUSE CABLEMAX,0
55 - 59,KBW,54.99,54.99,30,0,RED INTERNET & PHONE CABLE U,1
30 - 34,KBW,39.99,39.99,30,0,RED INTERNET & PHONE CABLE U,0
35 - 39,NRW,32.97,32.97,30,0,2PLAY TREUE,0
30 - 34,KBW,34.98,34.98,30,0,VF RIP U-TREUE,1
50 - 54,NRW,27.9,27.9,30,0,RED INTERNET & PHONE CABLE U,0
70 - 74,KBW,44.97,44.97,259,1,GIGAZUHAUSE TREUE B,1
35 - 39,NRW,19.99,19.99,30,0,EAZY,1
45 - 49,KBW,29.99,29.99,30,0,VF RIP U-TREUE,0
25 - 29,NRW,24.99,24.99,30,0,INTERNET COMFORT,0
60 - 64,NRW,34.98,34.98,30,0,VF RIP U-TREUE,1
75 - 79,HSN,71.98,44.99,30,0,RED INTERNET & PHONE CABLE U,0
55 - 59,HSN,109.96,109.96,30,0,VF RIP U-TREUE,0
25 - 29,KBW,49.99,49.99,30,0,RED INTERNET & PHONE CABLE U,1
18 - 24,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,1
60 - 64,KBW,59.99,59.99,207,0,GIGAZUHAUSE KABEL,1
55 - 59,NRW,54.98,54.98,30,0,VF RIP U-TREUE,0
40 - 44,NRW,30.95,30.95,30,0,RED INTERNET & PHONE CABLE U,0
35 - 39,NRW,39.99,39.99,57,0,RED INTERNET & PHONE CABLE U,1
30 - 34,NRW,54.99,54.99,30,0,RED INTERNET & PHONE CABLE U,0
55 - 59,NRW,44.98,44.98,30,0,VF CABLEMAX,0
75 - 79,HSN,171.94,129.96,30,0,RED INTERNET & PHONE CABLE U,1
30 - 34,KBW,44.97,44.97,277,0,GIGAZUHAUSE KABEL,0
35 - 39,HSN,44.97,44.97,307,0,VF CABLEMAX,0
35 - 39,KBW,54.99,54.99,30,0,RED INTERNET & PHONE CABLE U,1
80 and over,KBW,42.78,42.78,30,0,2PLAY,0
55 - 59,NRW,69.96,32.99,304,0,GIGAZUHAUSE TREUE B,0
35 - 39,NRW,59.97,49.99,30,0,RED INTERNET & PHONE CABLE U,0
55 - 59,NRW,37.99,37.99,30,0,VF RIP U-TREUE,0
75 - 79,NRW,39.98,39.98,30,0,RED INTERNET & PHONE CABLE U,0
40 - 44,NRW,59.96,39.99,680,1,RED INTERNET & PHONE CABLE U,1
50 - 54,NRW,39.98,39.98,243,0,GIGAZUHAUSE KABEL,1
55 - 59,HSN,54.98,34.99,30,0,RED INTERNET & PHONE CABLE U,0
30 - 34,NRW,65.97,44.98,30,1,VF CABLEMAX,1
30 - 34,NRW,19.99,29.99,114,0,RED INTERNET & PHONE CABLE U,1
25 - 29,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
50 - 54,NRW,39.99,39.99,98,0,VF CABLEMAX,1
40 - 44,NRW,39.99,39.99,30,0,RED INTERNET & PHONE CABLE U,1
45 - 49,NRW,52.98,52.98,30,0,VF RIP U-TREUE,0
25 - 29,NRW,39.98,39.98,30,0,VF CABLEMAX,0
55 - 59,KBW,74.95,49.97,131,0,VF CABLEMAX,1
30 - 34,KBW,29.99,29.99,30,0,INTERNET PREMIUM,0
35 - 39,HSN,39.98,39.98,221,0,GIGAZUHAUSE KABEL,1
65 - 69,KBW,73.93,52.94,30,0,3PLAY PLUS MTA,1
70 - 74,NRW,42.97,42.97,30,0,RED INTERNET & PHONE CABLE U,0
30 - 34,KBW,34.97,24.99,549,0,INTERNET COMFORT,0
50 - 54,HSN,72.97,44.98,30,0,VF CABLEMAX,0
18 - 24,NRW,52.98,52.98,396,1,GIGAZUHAUSE CABLEMAX,0
35 - 39,NRW,39.98,29.99,30,0,VF RIP U-TREUE,0
35 - 39,NRW,49.97,29.99,30,0,VF RIP U-TREUE,1
70 - 74,NRW,23.84,23.84,30,0,3PLAY,0
30 - 34,NRW,24.99,24.99,30,0,VF RIP U-TREUE,1
35 - 39,NRW,19.99,19.99,36,0,RED INTERNET & PHONE CABLE U,0
30 - 34,NRW,49.97,49.97,30,0,VF CABLEMAX,1
30 - 34,NRW,19.99,19.99,365,1,GIGAZUHAUSE KABEL,1
30 - 34,NRW,49.98,49.98,294,0,GIGAZUHAUSE KABEL,0
80 and over,NRW,51.96,34.99,630,0,VF RIP U-TREUE,1
55 - 59,HSN,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
55 - 59,NRW,19.99,19.99,30,0,EAZY,1
30 - 34,KBW,21.99,24.99,86,0,VF RIP U-TREUE,0
25 - 29,NRW,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,1
35 - 39,KBW,49.97,49.97,30,0,VF CABLEMAX,1
50 - 54,NRW,49.99,49.99,30,0,VF RIP U-TREUE,0
50 - 54,HSN,49.98,49.98,152,0,GIGAZUHAUSE TREUE B,1
40 - 44,NRW,0.0,0.0,30,0,MMA MB,0
70 - 74,HSN,64.87,43.88,30,0,3PLAY,1
60 - 64,HSN,57.98,37.99,30,0,VF RIP U-TREUE,0
50 - 54,KBW,74.95,49.97,30,0,VF CABLEMAX,1
75 - 79,NRW,69.96,44.98,99,6,VF CABLEMAX,1
75 - 79,NRW,48.97,48.97,30,0,RED INTERNET & PHONE CABLE U,1
60 - 64,KBW,39.99,39.99,30,0,RED INTERNET & PHONE CABLE U,1
80 and over,KBW,44.98,44.98,30,0,VF CABLEMAX,0
40 - 44,NRW,59.97,39.98,365,1,VF CABLEMAX,0
25 - 29,KBW,49.99,49.99,30,0,GIGAZUHAUSE KABEL,1
75 - 79,NRW,23.89,19.99,30,0,RED INTERNET & PHONE CABLE U,0
40 - 44,KBW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
55 - 59,HSN,62.98,62.98,359,0,GIGAZUHAUSE KABEL,1
35 - 39,HSN,37.99,37.99,30,0,VF RIP U-TREUE,1
30 - 34,KBW,48.97,48.97,24,0,VF CABLEMAX,0
35 - 39,KBW,44.98,44.98,30,0,VF CABLEMAX,1
65 - 69,NRW,60.98,39.99,30,0,VF RIP U-TREUE,1
50 - 54,KBW,29.99,29.99,30,0,RED INTERNET & PHONE CABLE U,1
30 - 34,KBW,39.98,39.98,168,0,GIGAZUHAUSE KABEL,1
25 - 29,NRW,37.99,37.99,30,0,VF RIP U-TREUE,0
25 - 29,KBW,68.97,68.97,297,0,GIGAZUHAUSE KABEL,0
45 - 49,NRW,80.94,43.97,143,0,VF CABLEMAX,1
55 - 59,NRW,64.97,39.99,30,0,RED INTERNET & PHONE CABLE U,0
25 - 29,NRW,34.99,34.99,30,0,VF RIP U-TREUE,0
35 - 39,NRW,39.99,44.99,30,0,RED INTERNET & PHONE CABLE U,0
30 - 34,NRW,39.99,39.99,30,0,VF RIP U-TREUE,1
45 - 49,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
35 - 39,HSN,54.97,32.99,30,0,VF RIP U-TREUE,1
30 - 34,NRW,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,1
60 - 64,KBW,59.98,39.99,30,0,VF RIP U-TREUE,0
35 - 39,KBW,44.98,44.98,30,0,VF CABLEMAX,0
25 - 29,NRW,34.99,34.99,218,0,GIGAZUHAUSE KABEL,1
35 - 39,HSN,42.97,32.99,30,0,2PLAY TREUE,0
55 - 59,HSN,225.8,225.8,9,0,VF CABLEMAX,1
40 - 44,NRW,22.98,22.98,30,0,EAZY FLEX,1
30 - 34,NRW,39.98,39.98,130,0,GIGAZUHAUSE KABEL,0
35 - 39,HSN,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,1
25 - 29,NRW,47.97,44.98,78,1,VF CABLEMAX,1
65 - 69,NRW,79.97,54.99,103,0,RED INTERNET & PHONE CABLE U,0
25 - 29,NRW,29.99,29.99,30,0,VF RIP U-TREUE,0
60 - 64,KBW,47.98,47.98,30,0,2PLAY PLUS,0
40 - 44,KBW,44.98,44.98,77,0,VF CABLEMAX,0
55 - 59,NRW,37.96,32.96,651,0,3PLAY TREUE,0
40 - 44,NRW,40.98,37.99,60,0,VF RIP U-TREUE,1
60 - 64,KBW,64.97,44.98,30,1,RED INTERNET & PHONE CABLE U,1
18 - 24,NRW,37.99,37.99,30,0,VF RIP U-TREUE,1
45 - 49,NRW,54.98,54.98,394,0,GIGAZUHAUSE TREUE C,1
40 - 44,HSN,44.98,32.99,30,0,VF RIP U-TREUE,1
25 - 29,NRW,0.0,0.0,30,0,MMA,0
30 - 34,HSN,129.96,129.96,30,0,RED INTERNET & PHONE CABLE U,1
50 - 54,NRW,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,1
45 - 49,NRW,39.99,39.99,30,0,VF RIP U-TREUE,1
18 - 24,NRW,29.98,29.98,96,0,RED INTERNET & PHONE CABLE U,1
