customer_age_class,region,count_previous_cancellations_0_18,basket_months_since_contract_start_date,basket_days_until_contract_end,basket_months_until_contract_end,basket_package_price_disc,basket_product_category,basket_package_price_list,internet_package_price_disc,internet_product_name,internet_diff_churn_months,internet_days_until_initial_contract_end,internet_months_since_contract_start_date,flag_churn
40 - 44,HSN,0,54,30,0,24.990000000,2PLAY,24.990000000,24.990000000,RED INTERNET & PHONE CABLE U,0,0,54,1
25 - 29,HSN,0,24,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,2,24,1
70 - 74,KBW,0,87,30,0,68.970000000,HD OPTION,73.970000000,37.990000000,VF RIP U-TREUE,0,0,41,0
60 - 64,NRW,0,120,30,0,29.720000000,2PLAY,29.720000000,29.720000000,RED INTERNET & PHONE CABLE U,0,0,120,0
80 and over,HSN,0,3,655,21,2.990000000,SUPERWLAN,80.970000000,2.990000000,GIGAZUHAUSE KABEL,0,382,3,0
60 - 64,KBW,0,27,30,0,169.900000000,DIGITAL KABELANSCHLUSS,169.900000000,129.920000000,VF RIP U-TREUE,0,0,27,0
45 - 49,KBW,0,71,30,0,57.950000000,HD OPTION,57.950000000,47.970000000,VF RIP U-TREUE,0,0,71,0
25 - 29,HSN,0,17,39,1,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET & PHONE CABLE U,0,39,17,1
50 - 54,NRW,0,13,360,11,52.970000000,2PLAY,52.970000000,52.970000000,GIGAZUHAUSE TREUE B,0,360,13,0
35 - 39,KBW,0,45,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,45,1
70 - 74,KBW,0,40,30,0,38.980000000,2PLAY,38.980000000,38.980000000,RED INTERNET & PHONE CABLE U,0,0,40,1
25 - 29,NRW,0,11,397,13,62.980000000,SUPERWLAN,62.980000000,62.980000000,GIGAZUHAUSE KABEL,0,397,11,0
45 - 49,KBW,0,19,155,5,44.990000000,SUPERWLAN,44.990000000,44.990000000,GIGAZUHAUSE KABEL,0,155,19,1
40 - 44,KBW,0,31,30,0,59.980000000,2PLAY,59.980000000,59.980000000,RED INTERNET & PHONE CABLE U,0,0,31,1
60 - 64,HSN,0,27,30,0,54.990000000,2PLAY,54.990000000,54.990000000,RED INTERNET & PHONE CABLE U,0,0,27,1
25 - 29,NRW,0,16,271,8,42.990000000,SUPERWLAN,42.990000000,42.990000000,GIGAZUHAUSE TREUE C,0,271,16,0
30 - 34,NRW,0,22,87,2,43.980000000,SUPERWLAN,43.980000000,43.980000000,RED INTERNET & PHONE CABLE U,0,87,22,1
65 - 69,NRW,0,85,30,0,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,85,1
80 and over,KBW,0,41,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,41,1
65 - 69,KBW,0,20,138,4,24.990000000,2PLAY,24.990000000,24.990000000,VF RIP U-TREUE,25,138,20,1
40 - 44,NRW,0,53,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,0,0,53,0
35 - 39,HSN,0,27,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET & PHONE CABLE U,0,0,27,1
35 - 39,KBW,0,58,30,0,34.990000000,2PLAY,34.990000000,34.990000000,VF RIP U-TREUE,0,0,58,0
50 - 54,NRW,0,23,38,1,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,38,23,1
45 - 49,HSN,0,39,95,3,69.970000000,SUPERWLAN,74.970000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,39,1
60 - 64,NRW,0,36,30,0,56.980000000,HD OPTION,56.980000000,49.990000000,RED INTERNET & PHONE CABLE U,0,0,36,0
70 - 74,NRW,0,68,30,0,47.990000000,N/A,47.990000000,47.990000000,VF RIP U-TREUE,0,0,39,0
35 - 39,HSN,0,53,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX,0,0,53,1
50 - 54,NRW,0,66,30,0,39.990000000,N/A,39.990000000,39.990000000,VF RIP U-TREUE,0,0,66,0
35 - 39,NRW,0,18,208,6,34.990000000,SUPERWLAN,34.990000000,34.990000000,GIGAZUHAUSE KABEL,0,208,18,0
25 - 29,KBW,0,32,30,0,43.970000000,SUPERWLAN,43.970000000,43.970000000,RED INTERNET & PHONE CABLE U,0,0,32,1
45 - 49,HSN,1,14,326,10,37.980000000,2PLAY,37.980000000,37.980000000,GIGAZUHAUSE TREUE B,24,326,14,0
30 - 34,KBW,0,29,30,0,42.980000000,2PLAY,42.980000000,42.980000000,VF RIP U-TREUE,0,0,29,1
50 - 54,KBW,0,48,30,0,84.340000000,N/A,84.340000000,59.980000000,RED INTERNET & PHONE CABLE U,0,0,48,0
70 - 74,KBW,0,19,159,5,39.980000000,2PLAY,39.980000000,39.980000000,GIGAZUHAUSE TREUE C,0,159,19,1
30 - 34,KBW,0,54,30,0,29.990000000,SUPERWLAN,29.990000000,29.990000000,INTERNET PREMIUM,0,0,54,1
80 and over,NRW,0,37,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,37,0
25 - 29,HSN,0,21,92,3,58.980000000,SUPERWLAN,58.980000000,58.980000000,RED INTERNET & PHONE CABLE U,0,92,21,1
30 - 34,NRW,0,21,98,3,34.990000000,2PLAY,39.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,98,21,1
75 - 79,KBW,0,37,30,0,74.960000000,HD OPTION,79.960000000,44.980000000,RED INTERNET & PHONE CABLE U,0,0,32,0
55 - 59,NRW,0,63,30,0,54.980000000,2PLAY,54.980000000,54.980000000,GIGAZUHAUSE KABEL,0,0,63,1
60 - 64,NRW,0,101,30,0,66.430000000,N/A,66.430000000,45.440000000,3PLAY COMFORT,0,0,83,1
55 - 59,NRW,0,17,219,7,44.980000000,DIGITAL KABELANSCHLUSS,44.980000000,24.990000000,GIGAZUHAUSE TREUE C,0,219,17,0
40 - 44,KBW,0,148,30,0,41.680000000,2PLAY,41.680000000,41.680000000,2PLAY,0,0,148,1
35 - 39,NRW,0,57,30,0,49.990000000,SUPERWLAN,49.990000000,49.990000000,GIGAZUHAUSE KABEL,0,0,57,0
30 - 34,HSN,0,32,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET & PHONE CABLE U,0,0,32,1
45 - 49,HSN,0,135,30,0,49.650000000,3PLAY,49.650000000,49.650000000,3PLAY PLUS,0,0,135,0
55 - 59,NRW,0,40,30,0,29.980000000,2PLAY,34.980000000,29.980000000,VF RIP U-TREUE,0,0,40,0
75 - 79,KBW,0,211,30,0,54.730000000,ANALOG KABELANSCHLUSS,54.730000000,33.740000000,2PLAY,0,0,155,1
45 - 49,HSN,0,98,30,0,42.970000000,2PLAY,42.970000000,42.970000000,RED INTERNET & PHONE CABLE U,0,0,98,0
25 - 29,NRW,0,21,117,3,64.980000000,2PLAY,64.980000000,64.980000000,GIGAZUHAUSE KABEL,0,117,21,1
70 - 74,KBW,0,55,325,10,72.970000000,N/A,72.970000000,52.980000000,GIGAZUHAUSE KABEL,0,0,55,0
25 - 29,KBW,1,31,30,0,0E-9,2PLAY,0E-9,0E-9,VF CABLEMAX FULL FLEX,1,0,31,1
30 - 34,HSN,0,17,213,7,39.980000000,2PLAY,39.980000000,39.980000000,GIGAZUHAUSE KABEL,0,213,17,1
40 - 44,HSN,0,24,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX,0,9,24,0
35 - 39,HSN,0,66,30,0,32.990000000,2PLAY,32.990000000,32.990000000,VF RIP U-TREUE,0,0,66,0
35 - 39,NRW,0,12,368,12,44.990000000,2PLAY,44.990000000,44.990000000,GIGAZUHAUSE KABEL,0,368,12,1
30 - 34,NRW,0,50,30,0,44.990000000,SUPERWLAN,44.990000000,44.990000000,RED INTERNET & PHONE CABLE U,0,0,50,0
25 - 29,NRW,0,18,192,6,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE KABEL,0,192,18,0
40 - 44,NRW,0,133,30,0,49.650000000,3PLAY,49.650000000,49.650000000,3PLAY PLUS,0,0,133,1
50 - 54,NRW,0,21,110,3,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,0,110,21,1
55 - 59,NRW,0,50,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,50,1
35 - 39,HSN,0,12,368,12,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE TREUE B,0,368,12,1
25 - 29,KBW,0,34,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,34,1
35 - 39,KBW,0,36,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,36,0
50 - 54,NRW,0,46,30,0,59.980000000,2PLAY,59.980000000,59.980000000,RED INTERNET & PHONE CABLE U,0,0,46,1
35 - 39,KBW,0,46,30,0,44.980000000,HD OPTION,49.980000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,46,0
30 - 34,NRW,0,26,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,26,0
55 - 59,KBW,0,96,30,0,39.970000000,TV START,39.970000000,29.990000000,INTERNET PREMIUM,0,0,61,1
55 - 59,HSN,0,197,81,2,70.340000000,HD OPTION,75.340000000,39.990000000,VF CABLEMAX,0,81,22,0
25 - 29,KBW,0,13,337,11,87.940000000,VF PREMIUM,92.940000000,47.980000000,GIGAZUHAUSE KABEL,0,337,13,0
65 - 69,NRW,0,29,30,0,49.970000000,2PLAY,49.970000000,49.970000000,VF CABLEMAX,0,0,29,1
75 - 79,NRW,0,71,679,22,49.970000000,DIGITAL KABELANSCHLUSS,49.970000000,39.990000000,VF RIP U-TREUE,0,0,71,0
60 - 64,NRW,0,23,56,1,49.990000000,SUPERWLAN,49.990000000,49.990000000,VF CABLEMAX,0,56,23,1
50 - 54,HSN,0,46,30,0,44.980000000,3PLAY,44.980000000,44.980000000,3PLAY START,0,0,46,1
50 - 54,NRW,0,52,30,0,56.960000000,SERIES AND MOVIES,61.960000000,42.980000000,VF RIP U-TREUE,0,0,52,1
65 - 69,KBW,1,44,30,0,49.970000000,2PLAY,49.970000000,49.970000000,RED INTERNET & PHONE CABLE U,0,0,44,1
25 - 29,NRW,0,24,4,0,67.970000000,VF PREMIUM,77.970000000,37.990000000,VF RIP U-TREUE,0,4,24,1
25 - 29,HSN,0,82,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,82,1
45 - 49,HSN,0,40,30,0,17.990000000,2PLAY,17.990000000,17.990000000,EAZY FLEX,0,0,40,0
65 - 69,NRW,0,65,30,0,44.980000000,3PLAY,44.980000000,44.980000000,3PLAY START,0,0,65,1
50 - 54,NRW,0,57,30,0,35.960000000,BOOSTER STANDARD,35.960000000,32.970000000,GIGAZUHAUSE KABEL,0,0,57,1
35 - 39,KBW,0,76,30,0,39.990000000,2PLAY,39.990000000,39.990000000,VF RIP U-TREUE,0,0,76,1
55 - 59,HSN,0,25,30,0,54.990000000,SUPERWLAN,54.990000000,54.990000000,RED INTERNET & PHONE CABLE U,0,0,25,0
35 - 39,NRW,0,42,30,0,29.990000000,SUPERWLAN,29.990000000,29.990000000,VF RIP U-TREUE,0,0,42,0
45 - 49,NRW,0,19,165,5,63.980000000,2PLAY,63.980000000,63.980000000,GIGAZUHAUSE KABEL,0,165,19,1
35 - 39,KBW,0,28,30,0,48.970000000,2PLAY,48.970000000,48.970000000,VF CABLEMAX,0,0,28,1
55 - 59,HSN,0,288,66,2,65.970000000,ANALOG KABELANSCHLUSS,65.970000000,44.980000000,VF CABLEMAX,0,66,22,1
45 - 49,HSN,0,100,65,2,84.930000000,VF PREMIUM,89.930000000,52.980000000,GIGAZUHAUSE KABEL,0,0,48,0
80 and over,NRW,0,172,30,0,63.960000000,DIGITAL KABELANSCHLUSS,63.960000000,42.970000000,3PLAY START,0,0,102,0
70 - 74,NRW,0,145,30,0,82.930000000,HD OPTION,82.930000000,55.940000000,3PLAY PLUS,0,0,115,1
30 - 34,NRW,0,22,73,2,29.990000000,SUPERWLAN,29.990000000,29.990000000,VF RIP U-TREUE,0,73,22,0
35 - 39,NRW,0,118,30,0,42.980000000,2PLAY,42.980000000,42.980000000,2PLAY PLUS,0,0,118,0
18 - 24,HSN,0,22,87,2,37.990000000,2PLAY,37.990000000,37.990000000,VF RIP U-TREUE,0,87,22,1
75 - 79,HSN,0,324,30,0,61.340000000,N/A,61.340000000,40.980000000,GIGAZUHAUSE KABEL,0,0,82,1
55 - 59,KBW,0,211,30,0,73.950000000,HD OPTION,73.950000000,42.980000000,VF RIP U-TREUE,0,0,62,0
45 - 49,NRW,0,52,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,0,0,52,1
65 - 69,NRW,0,71,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,71,0
25 - 29,NRW,0,31,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET & PHONE CABLE U,0,0,31,0
50 - 54,KBW,0,50,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,0,0,50,0
55 - 59,HSN,0,44,242,7,64.980000000,SUPERWLAN,64.980000000,44.990000000,GIGAZUHAUSE TREUE B,0,242,17,1
75 - 79,HSN,0,130,685,22,55.970000000,DIGITAL KABELANSCHLUSS,55.970000000,42.980000000,2PLAY PLUS,0,0,130,0
30 - 34,NRW,0,21,95,3,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET & PHONE CABLE U,0,95,21,1
50 - 54,NRW,0,17,224,7,32.990000000,SUPERWLAN,32.990000000,32.990000000,GIGAZUHAUSE TREUE B,0,224,17,1
35 - 39,NRW,0,12,392,12,29.980000000,2PLAY,29.980000000,29.980000000,GIGAZUHAUSE TREUE C,0,392,12,0
40 - 44,NRW,0,23,50,1,53.960000000,2PLAY,53.960000000,53.960000000,VF CABLEMAX,0,50,23,0
40 - 44,NRW,0,70,30,0,42.980000000,SUPERWLAN,42.980000000,42.980000000,VF RIP U-TREUE,0,0,70,1
30 - 34,KBW,0,55,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,55,1
40 - 44,HSN,0,99,30,0,67.410000000,N/A,67.410000000,46.420000000,3PLAY COMFORT,0,0,99,0
65 - 69,KBW,0,75,30,0,49.970000000,HD OPTION,49.970000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,75,0
40 - 44,NRW,0,15,295,9,24.990000000,SUPERWLAN,24.990000000,24.990000000,GIGAZUHAUSE TREUE C,0,295,15,0
35 - 39,NRW,0,23,45,1,48.970000000,2PLAY,48.970000000,48.970000000,VF CABLEMAX,0,45,23,1
45 - 49,NRW,1,15,297,9,54.980000000,2PLAY,54.980000000,54.980000000,GIGAZUHAUSE TREUE C,24,297,15,1
75 - 79,NRW,1,22,75,2,49.990000000,2PLAY,49.990000000,49.990000000,RED INTERNET & PHONE CABLE U,20,75,22,0
30 - 34,KBW,1,23,44,1,29.990000000,2PLAY,29.990000000,29.990000000,RIP CABLE U TREUE,5,44,23,0
40 - 44,KBW,0,22,83,2,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX,0,83,22,1
70 - 74,KBW,0,15,273,9,27.990000000,2PLAY,27.990000000,27.990000000,GIGAZUHAUSE TREUE B,0,273,15,0
40 - 44,KBW,0,20,130,4,19.990000000,SUPERWLAN,29.990000000,29.990000000,RED INTERNET & PHONE CABLE U,25,130,20,1
50 - 54,KBW,0,43,30,0,120.950000000,SKY WELT,130.950000000,59.980000000,RED INTERNET & PHONE CABLE U,0,0,43,1
35 - 39,KBW,0,40,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,40,0
55 - 59,HSN,0,37,30,0,54.990000000,SUPERWLAN,54.990000000,54.990000000,RED INTERNET & PHONE CABLE U,0,0,37,1
55 - 59,NRW,1,41,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,1,0,41,1
55 - 59,HSN,0,21,121,3,34.990000000,2PLAY,34.990000000,34.990000000,GIGAZUHAUSE KABEL,0,121,21,1
40 - 44,NRW,0,15,289,9,62.980000000,SUPERWLAN,62.980000000,62.980000000,GIGAZUHAUSE KABEL,0,289,15,1
80 and over,NRW,0,143,30,0,65.960000000,HD OPTION,65.960000000,32.990000000,VF RIP U-TREUE,0,0,70,0
65 - 69,NRW,0,75,30,0,73.970000000,DIGITAL KABELANSCHLUSS,73.970000000,52.980000000,VF RIP U-TREUE,0,0,39,0
70 - 74,KBW,0,48,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,48,1
40 - 44,KBW,0,110,30,0,32.950000000,2PLAY,32.950000000,32.950000000,RED INTERNET & PHONE CABLE U,0,0,110,0
30 - 34,NRW,0,63,30,0,95.950000000,VF PREMIUM,100.950000000,54.990000000,RED INTERNET & PHONE CABLE U,0,0,44,0
40 - 44,NRW,0,42,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,42,1
25 - 29,KBW,0,20,147,4,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE KABEL,0,147,20,1
30 - 34,NRW,0,40,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,40,0
55 - 59,NRW,0,51,30,0,73.950000000,DIGITAL KABELANSCHLUSS,73.950000000,52.960000000,VF RIP U-TREUE,0,0,50,0
55 - 59,KBW,0,205,30,0,63.960000000,ANALOG KABELANSCHLUSS,63.960000000,42.970000000,RED INTERNET & PHONE CABLE U,0,0,103,0
25 - 29,KBW,0,14,305,10,42.970000000,SUPERWLAN,42.970000000,42.970000000,GIGAZUHAUSE KABEL,0,305,14,1
45 - 49,HSN,0,36,30,0,44.990000000,SUPERWLAN,44.990000000,44.990000000,RED INTERNET & PHONE CABLE U,0,0,36,0
30 - 34,NRW,0,77,30,0,39.990000000,2PLAY,39.990000000,39.990000000,VF RIP U-TREUE,0,0,77,0
50 - 54,KBW,0,53,30,0,66.940000000,SUPERWLAN,66.940000000,44.980000000,VF CABLEMAX,0,0,53,0
80 and over,HSN,0,13,347,11,64.960000000,VF PREMIUM,79.960000000,39.980000000,GIGAZUHAUSE TREUE C,0,347,13,0
45 - 49,NRW,0,16,245,8,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE KABEL,0,245,16,0
55 - 59,NRW,0,39,30,0,47.990000000,2PLAY,47.990000000,47.990000000,VF RIP U-TREUE,0,0,39,0
35 - 39,KBW,0,79,30,0,65.970000000,N/A,65.970000000,44.980000000,VF RIP U-TREUE,0,0,79,1
70 - 74,NRW,0,17,227,7,34.990000000,SUPERWLAN,34.990000000,34.990000000,VF CABLEMAX,0,227,17,0
18 - 24,KBW,0,20,134,4,44.990000000,SUPERWLAN,44.990000000,44.990000000,GIGAZUHAUSE KABEL,0,134,20,1
45 - 49,KBW,0,34,30,0,49.980000000,N/A,49.980000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,34,1
50 - 54,NRW,0,19,165,5,59.990000000,2PLAY,59.990000000,59.990000000,GIGAZUHAUSE KABEL,0,165,19,1
55 - 59,HSN,0,23,42,1,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,0,42,23,1
45 - 49,KBW,0,153,30,0,70.960000000,SUPERWLAN,70.960000000,49.970000000,RED INTERNET & PHONE CABLE U,0,0,25,0
25 - 29,KBW,0,71,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,71,1
35 - 39,HSN,0,18,200,6,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE KABEL,0,200,18,1
30 - 34,NRW,0,41,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,41,1
25 - 29,KBW,0,32,30,0,48.970000000,SUPERWLAN,48.970000000,48.970000000,RED INTERNET & PHONE CABLE U,0,0,32,1
45 - 49,KBW,0,43,30,0,92.950000000,N/A,102.950000000,62.970000000,RED INTERNET & PHONE CABLE U,0,0,43,1
35 - 39,KBW,1,16,264,8,42.990000000,2PLAY,42.990000000,42.990000000,GIGAZUHAUSE TREUE C,16,264,16,1
60 - 64,KBW,0,117,30,0,70.970000000,DIGITAL KABELANSCHLUSS,70.970000000,49.980000000,TREUEPLUS,0,0,68,0
40 - 44,KBW,0,38,30,0,43.980000000,2PLAY,43.980000000,43.980000000,RED INTERNET & PHONE CABLE U,0,0,38,1
45 - 49,NRW,0,78,30,0,39.990000000,2PLAY,39.990000000,39.990000000,VF RIP U-TREUE,0,0,78,1
70 - 74,KBW,0,24,22,0,169.920000000,2PLAY,169.920000000,169.920000000,VF RIP U-TREUE,0,22,24,0
60 - 64,KBW,0,150,30,0,37.780000000,2PLAY,37.780000000,37.780000000,GIGAZUHAUSE KABEL,0,0,150,0
35 - 39,KBW,0,31,30,0,205.840000000,2PLAY,205.840000000,205.840000000,RED INTERNET & PHONE CABLE U,0,0,31,1
35 - 39,HSN,0,39,30,0,39.980000000,2PLAY,39.980000000,39.980000000,RED INTERNET & PHONE CABLE U,0,0,39,1
70 - 74,HSN,0,41,30,0,54.980000000,HD OPTION,54.980000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,41,0
50 - 54,KBW,0,164,30,0,78.940000000,N/A,78.940000000,49.970000000,VF CABLEMAX,0,0,49,0
70 - 74,KBW,3,12,455,14,79.970000000,HD OPTION,99.960000000,64.980000000,GIGAZUHAUSE KABEL,25,382,12,0
70 - 74,KBW,2,139,30,0,42.900000000,N/A,42.900000000,40.900000000,2PLAY PLUS,1,0,127,1
45 - 49,KBW,0,105,30,0,81.960000000,SUPERWLAN,81.960000000,54.990000000,RED INTERNET & PHONE CABLE U,0,0,51,0
65 - 69,NRW,0,15,292,9,40.980000000,N/A,49.980000000,49.980000000,GIGAZUHAUSE TREUE B,0,292,15,0
55 - 59,KBW,0,50,30,0,70.970000000,SUPERWLAN,70.970000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,50,0
60 - 64,HSN,0,200,30,0,53.980000000,DIGITAL KABELANSCHLUSS,53.980000000,32.990000000,VF RIP U-TREUE,0,0,63,0
65 - 69,HSN,0,54,593,19,68.950000000,VF PREMIUM,77.940000000,44.970000000,VF CABLEMAX,0,0,54,0
25 - 29,NRW,0,16,253,8,47.980000000,SUPERWLAN,47.980000000,47.980000000,GIGAZUHAUSE KABEL,0,253,16,0
25 - 29,NRW,0,27,30,0,29.990000000,2PLAY,34.990000000,29.990000000,RED INTERNET & PHONE CABLE U,0,0,27,1
55 - 59,NRW,0,53,30,0,76.940000000,HD OPTION,76.940000000,62.970000000,RED INTERNET & PHONE CABLE U,0,0,38,1
45 - 49,NRW,0,68,364,11,37.980000000,N/A,37.980000000,37.980000000,GIGAZUHAUSE TREUE D,0,364,13,1
25 - 29,NRW,0,31,30,0,39.980000000,SUPERWLAN,39.980000000,39.980000000,RED INTERNET & PHONE CABLE U,0,0,31,0
65 - 69,KBW,0,204,30,0,76.790000000,N/A,76.790000000,56.430000000,3PLAY PREMIUM MTA,0,0,129,0
60 - 64,KBW,0,12,376,12,37.980000000,SUPERWLAN,37.980000000,37.980000000,GIGAZUHAUSE KABEL,0,376,12,0
45 - 49,KBW,0,13,344,11,27.990000000,SUPERWLAN,27.990000000,27.990000000,GIGAZUHAUSE TREUE B,0,344,13,0
25 - 29,NRW,0,15,291,9,34.990000000,2PLAY,34.990000000,34.990000000,GIGAZUHAUSE TREUE C,0,291,15,0
40 - 44,NRW,0,79,30,0,88.950000000,HD OPTION,88.950000000,59.980000000,RED INTERNET & PHONE CABLE U,0,0,45,0
45 - 49,KBW,0,22,266,8,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE TREUE B,0,266,16,1
65 - 69,KBW,0,26,93,3,49.980000000,N/A,49.980000000,44.980000000,VF CABLEMAX,0,93,21,0
30 - 34,KBW,0,47,547,17,79.940000000,VF PREMIUM,79.940000000,44.990000000,RED INTERNET & PHONE CABLE U,0,0,47,1
60 - 64,KBW,0,102,30,0,32.970000000,2PLAY,32.970000000,32.970000000,RED INTERNET & PHONE CABLE U,0,0,102,1
30 - 34,KBW,6,11,316,10,42.990000000,SUPERWLAN,77.970000000,42.990000000,GIGAZUHAUSE KABEL,21,316,11,1
35 - 39,NRW,0,22,81,2,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,0,81,22,0
55 - 59,KBW,0,48,109,3,74.950000000,VF PREMIUM,84.950000000,64.960000000,RED INTERNET & PHONE CABLE U,0,0,48,0
40 - 44,NRW,0,34,30,0,37.990000000,2PLAY,37.990000000,37.990000000,VF RIP U-TREUE,0,0,34,1
65 - 69,KBW,0,170,30,0,74.310000000,N/A,74.310000000,53.320000000,3PLAY FLY,0,0,83,1
30 - 34,HSN,0,86,30,0,52.970000000,2PLAY,52.970000000,52.970000000,GIGAZUHAUSE KABEL,0,0,86,1
55 - 59,NRW,0,24,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,24,0
60 - 64,NRW,0,41,30,0,29.990000000,2PLAY,29.990000000,29.990000000,VF RIP U-TREUE,0,0,41,0
60 - 64,NRW,0,69,30,0,78.950000000,DOCU,78.950000000,49.970000000,VF CABLEMAX,0,0,53,0
55 - 59,KBW,0,35,30,0,74.960000000,HD OPTION,79.960000000,44.980000000,VF CABLEMAX,0,0,35,0
40 - 44,KBW,0,65,30,0,42.980000000,N/A,42.980000000,42.980000000,VF RIP U-TREUE,0,0,65,1
30 - 34,KBW,0,40,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET & PHONE CABLE U,0,0,40,0
25 - 29,KBW,0,47,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,47,1
60 - 64,NRW,3,17,295,9,76.960000000,VF PREMIUM,76.960000000,49.990000000,GIGAZUHAUSE TREUE C,21,214,17,0
50 - 54,KBW,0,68,30,0,49.990000000,SUPERWLAN,49.990000000,49.990000000,RED INTERNET & PHONE CABLE U,0,0,68,1
60 - 64,NRW,0,25,30,0,69.950000000,VTV INTERNATIONAL,69.950000000,44.980000000,VF CABLEMAX,0,0,25,1
65 - 69,KBW,0,132,30,0,30.880000000,2PLAY,30.880000000,30.880000000,RED INTERNET & PHONE CABLE U,0,0,132,1
25 - 29,KBW,0,12,377,12,34.990000000,2PLAY,34.990000000,34.990000000,GIGAZUHAUSE TREUE C,0,377,12,0
35 - 39,KBW,0,17,234,7,37.980000000,2PLAY,37.980000000,37.980000000,GIGAZUHAUSE TREUE D,0,234,17,1
60 - 64,KBW,0,15,285,9,47.980000000,2PLAY,47.980000000,47.980000000,GIGAZUHAUSE TREUE C,0,285,15,0
80 and over,NRW,0,19,184,6,34.980000000,HD OPTION,34.980000000,27.990000000,GIGAZUHAUSE TREUE B,0,184,18,0
75 - 79,KBW,1,46,82,2,54.970000000,SUPERWLAN,59.970000000,44.980000000,VF CABLEMAX,5,0,46,0
35 - 39,NRW,0,20,133,4,34.980000000,N/A,39.980000000,39.980000000,VF CABLEMAX,0,133,20,1
35 - 39,KBW,0,53,30,0,49.970000000,2PLAY,49.970000000,49.970000000,VF CABLEMAX,0,0,53,0
